,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
20,Mouretsu Atarou,90,Finished Airing,Unknown,Kids,"Comedy,fe,",TV,0,#15284,#18421,N/A,472,"Based on a manga of Akatsuka Fujio.

Batsugoro was the owner of a grocery store, Yaobatsu. When he tried to take a balloon hanged caught on the branch for a little child, he fell on to the ground to die. His son, Ataro, succeeded to the store, but Batsugoro was worried about him, and he remained there being a ghost. Ataro managed the shop alone, but soon his follower, Dekoppachi, began to help him. Being surrounded by strange characters such as, Nyarome, Butamatsu, the heart-warming story develops.

(Source: AnimeNfo)","Apr 4, 1969 to Dec 25, 1970",25 min. per ep.,Spring 1969,Toei Animation
21,Mouretsu Atarou (1990),34,Finished Airing,Unknown,Kids,"Comedy,fe,",TV,0,#15537,#18422,N/A,446,"Batsugoro was the owner of a grocery store, Yaobatsu. When he tried to take a balloon hanged caught on the branch for a little child, he fell on to the ground to die. His son, Ataro, succeeded to the store, but Batsugoro was worried about him, and he remained there being a ghost. Ataro managed the shop alone, but soon his follower, Dekoppachi, began to help him. Being surrounded by strange characters such as, Nyarome, Butamatsu, the heart-warming story develops.

(Source: AnimeNfo)","Apr 21, 1990 to Dec 22, 1990",24 min. per ep.,Spring 1990,Toei Animation
22,Mouse Doubutsuen,Unknown,Currently Airing,Unknown,Unknown,"Comedy,",Movie,0,#22592,#18423,N/A,55,An original anime for the talent management agency Mausu Promotion.,"Aug 29, 2016 to ?",30 sec.,Unknown,Pollyanna Graphics
23,Mouseman: Ai no Katamari,1,Finished Airing,Unknown,Unknown,"Drama,Romance,Sci-Fi,",Movie,0,#18700,#18424,N/A,216,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 25, 2020",52 min.,Unknown,Studio Kingyoiro
24,Mousou Kagaku Series: Wandaba Style - Mix Juice no Tsukurikata,1,Finished Airing,Music,Unknown,"Comedy,Sci-Fi,",OVA,0,#19316,#18425,N/A,182,"Mix JUICE's members are about to give a concert, they are interviewed by journalists about how the band were created. Each member gave a different story! Then, each girl sing alone but only a part of the crowd is moved. Finally they perform together and then, we learn from the producer Hanagata how he recruited the girls to give birth to Mix JUICE.

(Source: AniDB)","Aug 28, 2003",22 min.,Unknown,TNK
25,Move to the Future Episode 0,1,Finished Airing,Workplace,Unknown,"Sci-Fi,",ONA,0,#19373,#18426,N/A,178,A prologue episode for Move to the Future.,"Feb 8, 2019",1 min.,Unknown,Signal.MD
26,Moyashimon Returns: Kin Gekijou Shutchou-ban,3,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#20173,#18427,N/A,131,Short specials released online and later included in the BD/DVD vol 1.,"Sep 5, 2012",1 min. per ep.,Unknown,"None found, add some"
27,Mr. Bond,1,Finished Airing,Detective,Kids,Unknown,Special,0,#18737,#18428,N/A,213,"A paper and marker stop-motion short about an international secret agent named Mr. Bond.
","May 12, 1997",5 min.,Unknown,"None found, add some"
28,Mr. Deniroo in Henteko Mushi,1,Finished Airing,Unknown,Kids,"Comedy,fe,",Special,1,#17912,#18429,N/A,263,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2006,8 min.,Unknown,"None found, add some"
29,Mr. Men Little Miss,82,Finished Airing,Unknown,Kids,Unknown,ONA,0,#18655,#18430,N/A,219,Sanrio's rendition of the Mr. Men and Little Miss British book franchise. Each episode is focused on one of the characters while a narrator exuberantly explains their actions.,"Nov 29, 2013 to Jun 7, 2018",2 min. per ep.,Unknown,Sanrio
30,Mr. Shadow,10,Finished Airing,Unknown,Unknown,"Supernatural,",TV,1,#16796,#18431,N/A,342,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 10, 2019 to 2020",2 min. per ep.,?,"None found, add some"
31,Mr. Shape,4,Finished Airing,Unknown,Kids,"Comedy,",Special,0,#18437,#18432,N/A,234,Follows characters made of particular shapes.,"2009 to Dec 11, 2017",3 min. per ep.,Unknown,"None found, add some"
32,Mr. Shape and Number Man,1,Finished Airing,Unknown,Kids,"Comedy,",ONA,0,#20174,#18433,N/A,131,"On one snowy day, Mr. Shape living in the Shape World stumbled upon shapes of numbers, scattered on the snow. Suddenly, all the numbers assembled and became Number Man.
As soon as Number Man set eyes on Mr. Shape, he started to go after Mr. Shape. Startled, Mr. Shape started to run. Number Man kept following him. Run Mr. Shape!… Number Man followed, Mr. Shape run...Number Man followed. A strange chase in snow started all of a sudden, with an unexpected twist at the end!

(Source: Official Vimeo Channel)","Jul 19, 2018",6 min.,Unknown,"None found, add some"
33,Mu Guang Xiawu Cha,12,Finished Airing,Vampire,Unknown,"Comedy,Supernatural,",ONA,0,#20551,#18434,N/A,109,Mini-drama recaps for the Chinese release of Phantom in the Twilight.,"Jul 12, 2018 to Sep 20, 2018",5 min. per ep.,Unknown,"None found, add some"
34,Mu Ji Ban Jia,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21610,#18435,N/A,72,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1979,16 min.,Unknown,Shanghai Animation Film Studio
35,Mu Ling Baobei,33,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22936,#18436,N/A,51,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Jul 2012 to ?,23 min. per ep.,?,"None found, add some"
36,Mu Mucun De Taoqi Chong Chong,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#21640,#18437,N/A,71,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,7 min. per ep.,?,"None found, add some"
37,Mu Qi Ling 2: Sheng Tian Ling Zhong,52,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22822,#18438,N/A,52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 23, 2016 to ?",10 min. per ep.,?,"None found, add some"
38,Mu Qi Ling 3: Qi Ling Zhi Xin,52,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22982,#18439,N/A,50,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 28, 2018 to ?",13 min. per ep.,?,"None found, add some"
39,Mu Qi Ling: Lu Ying Zhan Ling,30,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22823,#18440,N/A,52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 25, 2014 to ?",25 min. per ep.,?,"None found, add some"
40,Mu Tong Yu Gongzhu,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21165,#18441,N/A,81,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1960,29 min.,Unknown,Shanghai Animation Film Studio
41,Mu Wang Zhi Wang: You Du Zhan,26,Finished Airing,Historical,Unknown,"Action,Adventure,Romance,",ONA,0,#16833,#18442,N/A,340,"The 12th year of the Tai Calendar Luo Wuzi was ordered to build the Tomb of King Qin. Then he was given the title King of the Tomb. After building it, he became the King of the Tomb City and ruled over the Tomb of the World.

Since then The tomb sect in Jianghu is in its heyday. But then, The Tomb sect is split. King of the Tombs heir, Mu Rong Shi may be a Tomb Guards Sect. The Luo family ran away, and build the Luo Family Ancestral Hall as a separate faction and is understood because of the Tomb Attackers Sect.

When the Two sects meet If a subsequent generation of the Tomb Attacker Sect succeeded in getting Tomb Destruction Orders at the Nine-Locked Chain Tomb they’ll get the King’s Tomb Throne. For thousands of years both the good Sect, the Tomb Attacker Sect, and therefore, the Tomb Guards Sect very difficult to separate. To the present day, king Palace deliberately put treasure within the tomb. Tomb Guards Sect, Mu Rong Xian, to point out his loyalty he smuggled the tomb guard against the outside.

(Source: Kurina Official)",2019,21 min. per ep.,Unknown,"None found, add some"
42,Mu Yang Shao Nian,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21321,#18443,N/A,77,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1960,17 min.,Unknown,Shanghai Animation Film Studio
43,Mudan Xianzi: Rui Chunhua Kai,1,Finished Airing,Unknown,Kids,"Fantasy,",Movie,0,#23203,#18444,N/A,48,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 10, 2013",40 min.,Unknown,"None found, add some"
44,Mugen no Hi,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#21075,#18445,N/A,84,"In the pitch darkness a man cannot see anything. Only light source is a light lit with a match by someone else. The light is lit and put out. This repeats sometime and eventually the man makes up his mind.

(Source: Geidai Animation)",2016,4 min.,Unknown,"None found, add some"
45,Mugen no Ryvius: Light,6,Finished Airing,Space,Unknown,"Sci-Fi,",Special,0,#14805,#18446,N/A,531,"Mugen no Ryvius specials released on the 3-part fan disc ""Mugen no Ryvius: Light."" Three episodes were dedicated to a self-titled picture drama (but are animated normally). The other three episodes were dedicated ""Avant-Title,"" a first-person POV style of specials.","Dec 21, 2000",1 min. per ep.,Unknown,"None found, add some"
46,Mugen Senki Portriss,52,Finished Airing,Mecha,Unknown,"Action,Sci-Fi,",TV,1,#14526,#18447,N/A,572,"In a raving world, legendary knights stood up. Will they become gods of war or world saviors? Three Portriss Knights and sole human boy are now going to change the World!

Portriss Planet, home of where robots live in peace. However, this peacefulness was ruined by the sudden appearance of a Dictator ""Dark Portriss"". Dark Portriss plans to attain infinite powers through the use of the ""Space-time destroying Cannon"". The only ones able to stop this are the Portriss Knights! A boy, Yuuma, accidentally got into the Portriss World, and the Portrisses` adventure begins!

(Source: AniDB)","Apr 5, 2003 to Mar 27, 2004",25 min. per ep.,Spring 2003,"Sunrise,       Dongwoo A&E"
47,Mugua Mugua,104,Finished Airing,Unknown,Kids,Unknown,TV,0,#21185,#18448,N/A,80,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2010 to ?,11 min. per ep.,?,"None found, add some"
48,Mujeokcheorin Rambot,1,Finished Airing,Unknown,Unknown,"Action,Sci-Fi,",Movie,0,#18009,#18449,N/A,257,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1985,1 hr. 10 min.,Unknown,"None found, add some"
49,Mujigae Yojeong Tongtong,19,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#21820,#18450,N/A,68,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 23, 2001 to Jun 2002",25 min. per ep.,Winter 2001,"None found, add some"
50,Muka Muka Paradise: Okaasan to Manabu Koutsuu Anzen,1,Finished Airing,Educational,Kids,Unknown,OVA,0,#20317,#18451,N/A,123,A traffic safety anime starring the cast of Muka Muka Paradise.,1993,18 min.,Unknown,"None found, add some"
51,Mukashi Keibanashi,4,Finished Airing,Parody,Unknown,"Comedy,Fantasy,Sports,",TV,0,#17904,#18452,N/A,264,A fairytale and folklore parody anime focused on race horses. They take classic stories (like Momotarou or Cinderella) and put them in  race horse situations with the narrator voicing the action in typical fast-paced sports commentary. The anime is funded and promoted by the Japan Racing Association (JRA).,"Nov 30, 2019 to Dec 21, 2019",2 min. per ep.,Fall 2019,DLE
52,Mukashi Keibanashi 2nd Season,4,Finished Airing,Parody,Unknown,"Comedy,Fantasy,Sports,",TV,0,#18142,#18453,N/A,249,Second season of Mukashi Keibanashi.,"May 9, 2020 to May 30, 2020",5 min. per ep.,Spring 2020,"None found, add some"
53,Mukashi Mukashi Momotarou,1,Finished Airing,Unknown,Unknown,"Fantasy,",Movie,0,#18202,#18454,N/A,246,A stop-motion film about the classic Japanese tale of Momotarou.,1972,17 min.,Unknown,"None found, add some"
54,Mukashi no Yama,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#19306,#18455,N/A,182,"Inspired by Katsuhiko Kamimura's Myths of India, a collection of short stories on Hindu mythology, Mukashi no Yama tells a poetic and humerus tale about mountains that could fly. When they fell to the ground, the earth shook with a great sound. 

(Source: Official Website)",2017,3 min.,Unknown,"None found, add some"
55,Mukashibanashi Dokkiri Anime,4,Finished Airing,Parody,Kids,"Comedy,Fantasy,",ONA,0,#19817,#18456,N/A,152,"CoroCoro Comic's Yarisugi!!! Itazura-kun, in honor of it's 3rd manga volume going on sale, received web shorts on CoroCoro Comic's official YouTube channel. Itazura-kun loves pranks and thinks about them 24/7. These web shorts are Itazura-kun's re-imagining of classic folktales such as Cinderella and Momotarou.","Feb 9, 2019 to May 16, 2019",1 min. per ep.,Unknown,"None found, add some"
56,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi,Unknown,Currently Airing,Unknown,Kids,"Fantasy,",TV,0,#21448,#18457,N/A,75,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 14, 2020 to ?",18 min.,Summer 2020,Oddjob
57,Mukidona Sen-tachi,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#24788,#18458,N/A,33,"Lines drawn with a pencil on paper begin to wriggle of their own volition. Then, regardless of the filmmaker's intention, they begin to move inexorably towards a new horizon. The film consists of seven chapters: generation, accumulation, silence, revival, transformation, amplification and diffusion.",2019,12 min.,Unknown,"None found, add some"
58,Muku Hatojuu no Meiken Monogatari,1,Finished Airing,Unknown,Kids,"Adventure,Drama,",OVA,0,#18783,#18459,N/A,210,Follows the story of a boy and two jackals he befriends in the adventure sin the Southern Alps.,Jul 1997,20 min.,Unknown,"None found, add some"
59,Mulan: Heng Kong Chu Shi,1,Finished Airing,Unknown,Unknown,"Action,",Movie,2,#10765,#18460,N/A,"1,980","Disguising herself as a man to take her father's place, Mulan is a wild and rebellious soldier in the army. As a gifted swords-woman, she also dreams about going out and exploring the world. One day, she is sent on a mission and unexpectedly begins an exciting adventure where she discovers a conspiracy against her country. In the end, she comes to understand the true meaning of being a swordsman and makes herself a hero for her country, and also discovers her true self.

(Source: IMDB)","Oct 3, 2020",1 hr. 38 min.,Unknown,"None found, add some"
60,Muma Yijia,13,Finished Airing,Anthropomorphic,Kids,Unknown,ONA,0,#23250,#18461,N/A,47,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019 to ?,3 min. per ep.,Unknown,"None found, add some"
61,Mumu Buluo,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23638,#18462,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2012 to ?,7 min. per ep.,?,"None found, add some"
62,Mumu Buluo 2nd Season,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23639,#18463,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2014 to ?,7 min. per ep.,?,"None found, add some"
63,Mumu Xiong Huanqiu Tansuo,365,Finished Airing,Anthropomorphic,Kids,"Adventure,Fantasy,",TV,0,#23251,#18464,N/A,48,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Jan 2012 to ?,12 min. per ep.,?,"None found, add some"
64,Munyeodo,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#19264,#18465,N/A,184,"Mohwa, who lives with her deaf daughter Nang-Yi, has been practicing Shamanism her entire life. One day, her son Wook-Yi returns home but as a converted Christian. This sparks conflict between mother and son which ends in a terrible tragedy that leads Nang-Yi to create a mysterious painting.

(Source: Annecy)","Oct 6, 2018",1 hr. 25 min.,Unknown,Studio Meditation With a Pencil
65,Musabi Daibakuhatsu,1,Finished Airing,Martial Arts,Unknown,"Action,",ONA,0,#19807,#18466,N/A,153,A short film directed by Keiichirou Watanabe with the Eizou Kenkyuubu.,"Mar 26, 2012",4 min.,Unknown,"None found, add some"
66,Musekinin Kanchou Tylor Complete Music Clip Collection,1,Finished Airing,Music,Unknown,Unknown,Special,0,#20947,#18467,N/A,88,Special featuring collection of music clips with new animation.,1993,39 min.,Unknown,"None found, add some"
67,Mushi Mushi Mura no Nakama-tachi: Minna Ii Toko Arun da yo,1,Finished Airing,Educational,Kids,Unknown,OVA,0,#19949,#18468,N/A,143,An educational film about traffic safety starring insects. This film tackles bullying between friends.,2017,13 min.,Unknown,Toei Animation
68,Mushinin,13,Finished Airing,Samurai,Shounen,Unknown,ONA,0,#18387,#18469,N/A,236,Bandai's new toy line for boys: Mushinin. It combines bugs (mushi) and ninja (nin). The anime follows the various characters as they train in their ninja arts at a local playground.,"Sep 22, 2017 to Jul 5, 2019",3 min. per ep.,Unknown,"None found, add some"
69,Musunde Hiraite,30,Finished Airing,School,Unknown,"Comedy,Romance,fe,",ONA,1,#13548,#18470,N/A,779,"A collection of high school love stories, each chapter featuring a different student. For example, Hiro has a crush on a cute upperclassman girl, but she has rejected his advances 15 times! Will Hiro be able to find a way into her heart? His friend Akechi keeps a notebook of information on all the girls at school, but when he goes after the secrets of an incredibly quiet and shy girl, will his interest become more than professional curiosity?

(Source: MangaHelpers)
","Sep 7, 2018 to Nov 23, 2018",1 min. per ep.,Unknown,Creators in Pack
70,Mutou Cun,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#24628,#18471,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2012 to ?,12 min. per ep.,?,"None found, add some"
71,Mutou Cun: Shenqi Luse Xin,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#24629,#18472,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,13 min. per ep.,?,"None found, add some"
72,Mutou Guniang,1,Finished Airing,Unknown,Unknown,"Fantasy,",Movie,0,#20760,#18473,N/A,97,"Carpenters, painters and silversmiths crafted a piece of fine wood into a beautiful girl that miraculously turns into a young living woman. Then the quarrel begins...",1958,21 min.,Unknown,"None found, add some"
73,Muumin Pilot Film,1,Finished Airing,Unknown,Unknown,"Fantasy,",Special,0,#19975,#18474,N/A,142,The pilot film for the 1969 Moomin TV series. It was released to the public on the first LD volume of the 1969 series.,"Dec 16, 1989",2 min.,Unknown,"None found, add some"
74,Muumin to Koutsuu Anzen,1,Finished Airing,Educational,Kids,"Fantasy,",OVA,0,#18701,#18475,N/A,216,A traffic safety anime starring the cast of Muumin commissioned by Toyota Motor.,Not available,15 min.,Unknown,"None found, add some"
75,Muumindani no Aurora,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,Sci-Fi,",Movie,0,#20802,#18476,N/A,94,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 5, 2000",20 min.,Unknown,"None found, add some"
76,Muumindani no Aurora (2018),1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,Sci-Fi,",Movie,0,#20713,#18477,N/A,99,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2018,25 min.,Unknown,"Yumeta Company,       Goto Inc."
77,Muumindani no Monogatari: Hoshi to Hana no Serenade,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#20948,#18478,N/A,88,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"May 23, 2004",45 min.,Unknown,"None found, add some"
78,Muye Chuanqi,1,Finished Airing,Historical,Kids,"Adventure,Fantasy,",Movie,0,#22385,#18479,N/A,58,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 1, 2017",1 hr. 20 min.,Unknown,"None found, add some"
79,Muzhi Ji,12,Finished Airing,Anthropomorphic,Unknown,"Comedy,",ONA,0,#22213,#18480,N/A,61,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 26, 2017 to Oct 24, 2017",1 min. per ep.,Unknown,"None found, add some"
80,Muzhi Xiong Kangji,104,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23470,#18481,N/A,45,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2006 to ?,5 min. per ep.,?,"None found, add some"
81,Muzhi Zong Dong Yuan,10,Finished Airing,Unknown,Kids,Unknown,TV,0,#22302,#18482,N/A,60,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019,3 min. per ep.,?,"None found, add some"
82,Muzhi Zong Dong Yuan: Yulin Qiyu,10,Finished Airing,Unknown,Kids,Unknown,TV,0,#22161,#18483,N/A,62,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020,3 min. per ep.,?,"None found, add some"
83,Muzi Muyu Zhenxin Hua,15,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24694,#18484,N/A,35,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2016 to ?,2 min. per ep.,Unknown,"None found, add some"
84,Muzumuzu Eighteen,20,Finished Airing,Unknown,Unknown,"fe,",TV,0,#17485,#18485,N/A,289,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"May 3, 2016 to Jan 14, 2017",2 min. per ep.,Spring 2016,"None found, add some"
85,My Crossroad,1,Finished Airing,Unknown,Unknown,"Comedy,",OVA,0,#21370,#18486,N/A,76,"Chieko dreaming of being tomorrow's star, is an absent-minded and careless person, but has stronger passion than anybody else. Today as everyday, she's doing her best to get the role of heroine in the graduation play. A sweet, sweet story with a comical touch.","Apr 21, 1991",15 min.,Unknown,"None found, add some"
