,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
16,Beotkkotnamu Kokkiri Sup,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#19916,#15018,N/A,145,In the middle of the forest stands an elephant with a cherry blossom tree growing from its back and a girl comes to tend it.,2011,4 min.,Unknown,Earth Design Works
17,Bero-dashi Chonma,1,Finished Airing,Historical,Kids,Unknown,OVA,0,#19317,#15019,N/A,180,"Based on a novel by Ryusuke Saito.

An educational film about oppressed farmers in the Edo period who tried to better themselves only to get crucified. ",1987,15 min.,Unknown,"None found, add some"
18,Bessatsu Kamen Rider Saber: Tanpen Katsudou Manga Shuu,6,Finished Airing,Unknown,Unknown,"Comedy,",ONA,1,#18176,#15020,N/A,247,Kamen Rider Saber shorts released on the Toei Tokusatsu Fanclub (TTFC) app.,"Feb 1, 2021 to Aug 29, 2021",9 min. per ep.,Unknown,"None found, add some"
19,Between Showers,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#20659,#15021,N/A,102,"This year, it sudden shower a lot. When it sudden shower, people look up at the sky, fast walk, and point umbrellas. The motif in this animation is like that scenery of a bunch and be reminded scenery.

(Source: Hirotoshi Iwasaki)",2009,3 min.,Unknown,"None found, add some"
20,Beuledeu Ibalso,39,Finished Airing,Anthropomorphic,Kids,"Comedy,Fantasy,",TV,1,#20742,#15022,N/A,97,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 3, 2019 to Apr 4, 2019",10 min. per ep.,Winter 2019,"None found, add some"
21,Beuledeu Ibalso 2,26,Finished Airing,Anthropomorphic,Unknown,"Comedy,Fantasy,",TV,0,#20676,#15023,N/A,101,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 6, 2020 to Dec 26, 2020",10 min. per ep.,Summer 2020,"None found, add some"
22,Beuledeu Ibalso 3,25,Finished Airing,Anthropomorphic,Kids,"Comedy,Fantasy,",TV,0,#20589,#15024,N/A,106,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 25, 2021 to Oct 20, 2022",10 min. per ep.,Winter 2022,"None found, add some"
23,Beuliseutol Tamheomdae,26,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#21408,#15025,N/A,75,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 6, 2008 to Sep 11, 2008",25 min. per ep.,Spring 2008,"None found, add some"
24,Beva Gushi,40,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24086,#15026,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,2 min. per ep.,Unknown,"None found, add some"
25,Beva Qimeng Yingwen Yanse,40,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24087,#15027,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,3 min. per ep.,Unknown,"None found, add some"
26,Bi Jia Zhu,53,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#20953,#15028,N/A,88,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2006 to ?,5 min. per ep.,?,"None found, add some"
27,Biancheng Mao: Cheng Chang Riji,10,Finished Airing,Unknown,Kids,Unknown,ONA,0,#22765,#15029,N/A,53,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,4 min. per ep.,Unknown,"None found, add some"
28,Bianma Xueyuan,52,Finished Airing,Mecha,Kids,"Sci-Fi,",TV,0,#21054,#15030,N/A,84,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020,20 min. per ep.,?,"None found, add some"
29,Bidulgi Habchang,1,Finished Airing,Unknown,Kids,Unknown,Special,0,#22344,#15031,N/A,59,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 1, 1988",1 hr. 16 min.,Unknown,"None found, add some"
30,Bie Re Liumang Tu Ma Xiu,70,Finished Airing,Anthropomorphic,Kids,"Comedy,Fantasy,",ONA,0,#21901,#15032,N/A,67,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 2, 2018 to Oct 19, 2018",3 min. per ep.,Unknown,"None found, add some"
31,Bie Re Liumang Tu Ma Xiu 2,70,Finished Airing,Anthropomorphic,Kids,"Comedy,",ONA,0,#21661,#15033,N/A,71,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 25, 2019 to Nov 15, 2019",3 min. per ep.,Unknown,"None found, add some"
32,Bie Re Liumang Tu Ma Xiu 3,70,Finished Airing,Anthropomorphic,Kids,"Comedy,",ONA,0,#21386,#15034,N/A,76,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 22, 2020 to Nov 18, 2020",3 min. per ep.,Unknown,"None found, add some"
33,Bihua Li De Gushi,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#20970,#15035,N/A,87,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1959,16 min.,Unknown,Shanghai Animation Film Studio
34,Bikkuriman Kids: Theme Fighter Nyander,4,Finished Airing,Parody,Kids,Unknown,ONA,0,#18424,#15036,N/A,233,A Bikkuriman spinoff. This anime was a brand-awareness promotion for a new chocolate candy line; but the anime focuses on the characters in their universe without any actual product placement or reference to the chocolate.,"Aug 6, 2008 to Nov 27, 2008",2 min. per ep.,Unknown,"None found, add some"
35,Bikkuriman: Daiichiji Seima Taisen,1,Finished Airing,Unknown,Kids,"Action,Adventure,",Movie,0,#16614,#15037,N/A,353,First Bikkuriman film.,"Mar 12, 1988",28 min.,Unknown,Toei Animation
36,Bikkuriman: Moen Zone no Himitsu,1,Finished Airing,Unknown,Kids,"Action,Adventure,",Movie,1,#16639,#15038,N/A,351,"No synopsis has been added for this series yet.

Click here to update this information.","Jul 9, 1988",45 min.,Unknown,Toei Animation
37,Biklonz,21,Finished Airing,Unknown,Kids,"Action,Sci-Fi,",TV,0,#22177,#15039,N/A,62,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 12, 2014 to Sep 3, 2014",8 min. per ep.,Summer 2014,"None found, add some"
38,Binfen Baobao,200,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#20097,#15040,N/A,135,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Jan 2011 to Feb 2012,7 min. per ep.,Winter 2011,"None found, add some"
39,Binfen Xiao Zhen,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#23685,#15041,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Nov 15, 2019 to ?",13 min. per ep.,?,"None found, add some"
40,Bing Ji Chaoren Kuaidi Xia,6,Finished Airing,Super Power,Unknown,"Comedy,",ONA,0,#23385,#15042,N/A,46,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,8 min. per ep.,Unknown,"None found, add some"
41,Bing Ji Chaoren Kuaidi Xia 2nd Season,16,Finished Airing,Super Power,Unknown,"Comedy,",ONA,0,#22608,#15043,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 14, 2016 to ?",8 min. per ep.,Unknown,"None found, add some"
42,Bing Shang Yu Xian,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#20913,#15044,N/A,90,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1964,15 min.,Unknown,Shanghai Animation Film Studio
43,Bing Zhu Qi Hun Part 2,12,Finished Airing,Unknown,Unknown,"Action,Adventure,Fantasy,",ONA,1,#16456,#15045,N/A,366,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 24, 2023 to Apr 4, 2023",Unknown,Unknown,HuaDream
44,Binggan Jing Zhang,104,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",TV,0,#23025,#15046,N/A,50,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,13 min. per ep.,?,"None found, add some"
45,Binggan Jing Zhang: Leyuan Jihua,52,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",TV,0,#23026,#15047,N/A,50,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,13 min. per ep.,?,"None found, add some"
46,Binghuo Zhi Jing,26,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#23284,#15048,N/A,47,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2009 to ?,18 min. per ep.,?,"None found, add some"
47,Bingtai Jianzhu Zhengouqun,1,Finished Airing,Unknown,Unknown,"rde,Horror,",Movie,0,#23686,#15049,N/A,43,"Film about the ''Sick building syndrome'', it won multiple awards including the 2015 Urban Nomad Film Festival's Best Animation award.

It is a city without memories, but a growing maze with construction sites, skyscrapers, advertising billboards that keeps taking over or being taken over their domains. Citizens wander around and eventually get lost in vain, and the Mô-sîn-á is the only one to lead their way.

(Source: Creator's Vimeo account)","May 13, 2015",4 min.,Unknown,"None found, add some"
48,Bingxue Dong Aocun,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#21330,#15050,N/A,77,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019 to ?,13 min. per ep.,?,"None found, add some"
49,Bingxue Zhi Yue,10,Finished Airing,Anthropomorphic,Unknown,"Sports,",ONA,0,#24777,#15051,N/A,33,A short series to commemorate the Beijing 2022 Winter Olympics.,"Feb 4, 2021",1 min. per ep.,Unknown,Fenz
50,Bingxue Zhi Yue,10,Finished Airing,Anthropomorphic,Unknown,"Sports,",ONA,0,#24777,#15051,N/A,33,A short series to commemorate the Beijing 2022 Winter Olympics.,"Feb 4, 2021",1 min. per ep.,Unknown,Fenz
51,Bio Cop Wingo,14,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#21723,#15052,N/A,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 24, 1998 to Jul 24, 1998",25 min. per ep.,Spring 1998,"None found, add some"
52,Biohazard: Death Island,1,Finished Airing,Unknown,Unknown,"Action,Horror,Sci-Fi,",Movie,14,#9097,#15053,N/A,"3,475","D.S.O. agent Leon S. Kennedy is on a mission to rescue Dr. Antonio Taylor from kidnappers, when a mysterious woman thwarts his pursuit. Meanwhile, B.S.A.A. agent Chris Redfield is investigating a zombie outbreak in San Francisco, where the cause of the infection cannot be identified. The only thing the victims have in common is that they all visited Alcatraz Island recently. Following that clue, Chris and his team head to the island, where a new horror awaits them. 

(Source: Sony Pictures Entertainment)","Jul 7, 2023",1 hr. 29 min.,Unknown,TMS Entertainment
53,Bip to Bap,4,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#17291,#15054,N/A,303,CG anime about Bip and Bap who are a boy detective and a talented frog. They go on wild adventures that usually revolve around a thief.,"Apr 2, 2001 to Apr 18, 2005",5 min. per ep.,Spring 2001,"None found, add some"
54,Biriken,32,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#16207,#15055,N/A,384,"Based on Fujiko Fujio A's manga of the same name.
","Jul 11, 1988 to Apr 3, 1989",13 min. per ep.,Summer 1988,Shin-Ei Animation
55,Biriken Nandemo Shoukai,22,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#16457,#15056,N/A,364,The sequel to Biriken series.,"Apr 10, 1989 to Sep 18, 1989",25 min. per ep.,Spring 1989,Shin-Ei Animation
56,Bishoujo Senshi Sailor Moon Cosmos Movie,2,Finished Airing,Mahou Shoujo,Shoujo,"Fantasy,",Movie,43,#6691,#15057,N/A,"7,962",The movies will cover the Shadow Galactica arc.,"Jun 9, 2023 to Jun 30, 2023",1 hr. 20 min. per ep.,Unknown,"Toei Animation,       Studio Deen"
57,Bit the Cupid,48,Finished Airing,Unknown,Unknown,"Comedy,",TV,0,#15918,#15058,N/A,407,"Comedy about a character who shoots arrows that cause pairs of people to fall madly in love and float about in an ecstasy of emotion.

(Source: AniDB)","Apr 26, 1995 to Mar 29, 1996",12 min. per ep.,Spring 1995,Group TAC
58,Bite-Choicar,26,Finished Airing,Racing,Kids,Unknown,TV,2,#15953,#15059,N/A,406,"Chashin was selected by the legendary choicar ""Stormbone,"" as the strongest racer, and will showcase a new concept of bite racing.

Bite racing is a new racing game that never hits a rail with two cars chasing in a match. The bite-free rail running on the track creates a more realistic racing experience. Various types of super cars such as speed type, balance type, and power type create unique racing on 3 types of tracks (crash track, line track, outdoor race).

(Source: enewstoday.co.kr)","Apr 18, 2020 to May 23, 2021",30 min. per ep.,Spring 2020,"None found, add some"
59,Black Cat,1,Finished Airing,Music,Unknown,"rde,",Movie,2,#16758,#15060,N/A,344,A short film by Keiichi Tanaami featuring the song Fushiawase to Iu Na no Neko by Maki Asakawa.,1972,2 min.,Unknown,"None found, add some"
60,Black Channel,Unknown,Currently Airing,Mythology,Unknown,"Comedy,Supernatural,",ONA,1,#21041,#15061,N/A,85,"Centers on the demon Black who comes to the human world in search of content for videos. He wants to expose the hidden side of humans, games, and hobbies. Black's ""high-efficiency assistant"" is the camera demon Camera-chan.

(Source: ANN)","Aug 31, 2020 to ?",12 min.,Unknown,"None found, add some"
61,Blink in the Desert,1,Finished Airing,Unknown,Unknown,"Horror,",Movie,0,#20041,#15062,N/A,138,"Malice comes up abruptly. As if it is blinking. Capricious like a flapping insect. One day the boy finds a winged insect and crushes it out of disgust. Meanwhile, the elephant sees the whole situation but says nothing. From that day on, the boy is chased by shadows of the winged insects.

(Souce: Geidai Animation)","Aug 3, 2021",10 min.,Unknown,"None found, add some"
62,Bloom,1,Finished Airing,Unknown,Unknown,"Fantasy,Suspense,",Movie,0,#20660,#15063,N/A,102,"An elf of dandelion takes off her bloom after her boyfriend, who has transformed into down a bit earlier. But there are monsters outside, and they take aim at her. In the outer world with no one to depend on, she grows up bravely. 

(Source: YouTube)",2009,8 min.,Unknown,"None found, add some"
63,Bloomy*Cafe,25,Finished Airing,Unknown,Unknown,Unknown,ONA,0,#16041,#15064,N/A,397,CG shorts included in Aikatsu Planet! Mirror In☆Lab variety show.,"Sep 9, 2021 to Jul 7, 2022",5 min. per ep.,Unknown,"None found, add some"
64,Blow Up 2,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#20070,#15065,N/A,136,A film by Keiichi Tanaami.,2005,8 min.,Unknown,"None found, add some"
65,Blue Eyes: In Harbor Tale,1,Finished Airing,Unknown,Unknown,"Fantasy,",Movie,0,#21262,#15066,N/A,78,"In a port town ""Y"", where there are many old artifacts which are animated through a long time, a piece of brick lives as a pilot for the ""guests"" from overseas. One day, he meets a doll girl on a river and another tiny story begins.

(Source: Official site)","Jan 18, 2014",8 min.,Unknown,"None found, add some"
66,Bo & To's Family,27,Finished Airing,Unknown,Kids,"fe,",TV,0,#21140,#15067,N/A,81,"Bori, Toto, and Mochi are eccentric cats who live with their owner above a coffee shop; the three enjoy entertaining customers and hanging out with the other neighborhood animals.","Sep 20, 2018 to Nov 15, 2018",3 min. per ep.,Fall 2018,Comma Studio
67,Bo & To's Family 1st Season Part 2,27,Finished Airing,Unknown,Kids,"fe,",TV,0,#21197,#15068,N/A,80,Second part of the first season of Bo & To's Family.,"Apr 18, 2019 to Jun 20, 2019",3 min. per ep.,Spring 2019,Comma Studio
68,Bo & To's Family 2nd Season,10,Finished Airing,Unknown,Kids,"fe,",TV,0,#20189,#15069,N/A,130,Second season of Bo & To's Family.,"Jul 30, 2022 to Oct 1, 2022",12 min. per ep.,Summer 2022,Comma Studio
69,Bo Lulu Wen Shijie,16,Finished Airing,Unknown,Kids,Unknown,ONA,0,#23745,#15070,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2013 to ?,2 min. per ep.,Unknown,"None found, add some"
70,Bo Mo Guan,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#21387,#15071,N/A,76,"A group of kindergarten children follow the teacher to visit an art museum to learn about art, rules and silence. They learn very well, from the outside to the inside, from deep to the deepest, seriously and sincerely.

(Source: Goldenhorse)","Oct 26, 2017",4 min.,Unknown,"None found, add some"
71,Boat Race Marugame Image Talent Mimika,1,Finished Airing,Unknown,Unknown,"Sports,",Special,0,#17347,#15072,N/A,299,"A televised commercial for Boat Race Marugame starring Mimika. The singer-songwriter transforms into an animated character and takes a speed boat out for a fantastical run. Mimika was both the director and the song writer for the commercial. Boat Race Marugame is an arena for people to purchase tickets (must be at least 20 years of age) to watch speed boat racing, visitors can gamble on the races just like with horse races.

Mimika also performed a live concert at the arena on February 8th, 2018 for the G1 Shikoku District Championship race.",Feb 2018,14 sec.,Unknown,"None found, add some"
72,Bobby Lu,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#23148,#15073,N/A,48,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2010 to ?,24 min. per ep.,?,"None found, add some"
73,Bobo Lixian Ji,52,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#22069,#15074,N/A,64,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2011 to ?,12 min. per ep.,?,"None found, add some"
74,Bobo Xiongmao Jiji Hu,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23386,#15075,N/A,46,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,15 min. per ep.,?,"None found, add some"
75,Bodhi Yu Haoyou,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23746,#15076,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Feb 2014 to ?,14 min. per ep.,?,"None found, add some"
76,Bodhi Yu Haoyou: Chao Yuan Neng Xing Zhan,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23569,#15077,N/A,44,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Apr 2015 to ?,12 min. per ep.,?,"None found, add some"
77,Bodhi Yu Haoyou: Mengxiang Lianmeng,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#23570,#15078,N/A,44,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 16, 2017 to 2017",13 min. per ep.,?,"None found, add some"
78,Bodhi Yu Haoyou: Mengxiang Yingxiong,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#23416,#15079,N/A,45,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 24, 2017 to ?",14 min. per ep.,?,"None found, add some"
79,Bogeul Bogeul Bomulseon,1,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",Movie,0,#16833,#15080,N/A,339,"A bunch of dreamers and treasure hunters go hunting for a legendary dragon treasure.

(Source: AniDB)","Jul 25, 2007",55 min.,Unknown,"None found, add some"
80,"Boku datte, Kirei ni Shitainda",1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#18260,#15081,N/A,242,An educational film about the bystander effect that happens with bullying.,Apr 1995,15 min.,Unknown,J.C.Staff
81,Boku no Aozora,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#18869,#15082,N/A,204,An educational film about child's battle with muscular dystrophy.,1997,26 min.,Unknown,"None found, add some"
82,Boku no Diet Daisakusen,1,Finished Airing,Unknown,Kids,"Drama,",OVA,1,#18915,#15083,N/A,202,An educational film about childhood obesity in Japan.,2002,18 min.,Unknown,"None found, add some"
83,Boku no Oldies wa All Color,1,Finished Airing,Music,Seinen,"Romance,",OVA,0,#17120,#15084,N/A,318,"A minimalist adaptation of Seizo Watase's manga of the same name. It contains 5 stories of slow paced vignettes of romance whose only dialogue lies within the ""oldies"" being played as background music.
","Dec 10, 1987",27 min.,Unknown,"None found, add some"
84,Boku to Gaku: Ano Natsu no Monogatari,1,Finished Airing,Historical,Kids,"Drama,",OVA,0,#17492,#15085,N/A,287,"An educational film about losing hope in children in Japan. In the movie's example, how it is bad it is to say another child ""doesn't stand a chance"" or ""don't think too much of them, they won't amount to anything"" because of their upbringing or background or single action they did. ",2009,42 min.,Unknown,Toei Animation
85,Boku to Oneechan no Koutsuu Anzen,2,Finished Airing,Educational,Kids,Unknown,OVA,1,#20168,#15086,N/A,131,"Two extremely short episodes about an older sister and younger sister teaching traffic safety rules. This OVA is aimed at toddlers so extremely simple dialogue as well as its short length are meant to cater to the attention span of such young children. Nissan Motor Co., Ltd. paid for the creation of this anime and donated most copies to libraries all over Japan.",2008,4 min. per ep.,Unknown,"None found, add some"
86,"Boku to, Hanasou.",1,Finished Airing,Unknown,Unknown,"rde,",ONA,0,#23112,#15087,N/A,49,An experimental short by Takahiro Shibata.,"Jan 5, 2018",54 sec.,Unknown,"None found, add some"
87,Boku wa Ko Zou no Shouboutai,1,Finished Airing,Educational,Kids,"Drama,",OVA,0,#19474,#15088,N/A,171,A children's fire prevention education anime with animal firefighters.,Not available,17 min.,Unknown,"None found, add some"
88,Boku wa Ou-sama,4,Finished Airing,Unknown,Kids,Unknown,OVA,0,#18115,#15089,N/A,249,"Boku Wa Ou-sama is a show based on a book series by Teruo Teramura and Shizuko Wakayama. The first book came out in 1959 and 49 more volumes followed, making it one of the most popular children's book in Japan.

The books and the anime follow the misadventures of Ou-sama, a silly, gluttonous, lazy but overall very lovely and cute king as he seeks elephant eggs (they make the biggest omelets, his favorite dish!) hide toys in the forest just to prank his three wise counselors, or ride the bike around the castle.","Jul 21, 1996",10 min. per ep.,Unknown,Nippon Animation
89,Boku wa Ou-sama (TV),12,Finished Airing,Unknown,Kids,Unknown,TV,0,#15895,#15090,N/A,410,"Boku Wa Ou-sama is a show based on a book series by Teruo Teramura and Shizuko Wakayama. The first book came out in 1959 and 49 more volumes followed, making it one of the most popular children's book  in Japan.

The books and the anime follow the misadventures of Ou-sama, a silly, gluttonous, lazy but overall very lovely and cute king as he seeks elephant eggs (they make the biggest omelets, his favorite dish!) hide toys in the forest just to prank his three wise counselors, or ride the bike around the castle.","Apr 6, 2013 to Jun 22, 2013",24 min. per ep.,Spring 2013,Graphinica
90,Boku wa Ou-sama (TV) Special,2,Finished Airing,Unknown,Kids,Unknown,Special,0,#18151,#15091,N/A,248,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 29, 2013 to Sep 28, 2013",25 min. per ep.,Unknown,Graphinica
91,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#18943,#15092,N/A,201,An educational video about the 2011 Touhoku earthquake and tsunami for kids. It's meant to show younger kids what happened and what everyone learned from it as the childrens' early memories are fuzzy on the events even though they have lived through it.,2012,14 min.,Unknown,"None found, add some"
92,Bokura Mangaka: Tokiwasou Monogatari,1,Finished Airing,Unknown,Unknown,"Comedy,fe,",Special,0,#15071,#15093,N/A,497,"Tokiwa was the apartment complex where a group of stellar artists lived in 1953.

Hiro Terada, Motoo Abiko and Hiroshi Fujimoto, Shotaro Ishinomori, and Fujio Akatsuka shared the trials and tribulations of being struggling young artists and writers with no money and no luck with editors or girls, with a spirit of insane youthful enthusiasm that enabled them to survive the lean years and emerge as stars of the manga firmament.

(Source: AniDB)","Oct 3, 1981",1 hr. 12 min.,Unknown,Toei Animation
93,Bokura no Ashita: Freeter no Genjou ni Kansuru Wakamono e no Shuuchi Kouhou Jigyou,1,Finished Airing,Unknown,Unknown,"fe,",ONA,0,#18202,#15094,N/A,246,"The video centers on Takumi Shimamoto, a 22-year-old freeter who quit college in his second year under the pretense of finding something that interests him to pursue. He's been working part-time jobs for about two years. He runs into a classmate from high school named Ayaka Yoshimura. She is about to graduate from college and is thinking about her job prospects. Ayaka is considering doing part-time work for the time being because there is not a job in particular that she wants to do.

(Source: ANN)","Nov 24, 2015",16 min.,Unknown,"None found, add some"
