,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
22,Michitekuru Toki no Mukou ni,1,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,Romance,",Special,0,#15054,#18223,N/A,499,"Based on Suzuki Kouji's novel Paradise, which won the Japan Fantasy Novel Award in 1991.

(Source: AniDB)","Jun 16, 1991",1 hr. 16 min.,Unknown,Pierrot
23,Microphone Soul Spinners: Kotodama Shoujo,24,Finished Airing,Music,Unknown,Unknown,ONA,1,#12549,#18224,N/A,"1,050","This is ""Holy Hierarchy Academy,"" the world's best girls' high school that trains future stars. Here, the top dog students have all the control, and they possess a unique beverage: the Hierar Milk, extracted from the mythical bovine, the Hierar Beef. One swig from these divine drops bestows enough radiance and go-getter energy that nothing but the position of top dog will satisfy.

Getting it means winning in battle at the academy. This year will feature the highest form of competitive self-expression, the rap battle! This youth story is about four students at the bottom of the hierarchy who meet in a rap battle and climb to to the top!

(Source: ANN)","Jan 11, 2020 to Aug 15, 2020",9 min. per ep.,Unknown,"None found, add some"
24,Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga,1,Finished Airing,Music,Unknown,Unknown,Special,0,#17596,#18225,N/A,282,"Summary of the first 12 episodes of Kotodama Shoujo, aired on the official YouTube channel.","Apr 25, 2020",5 min.,Unknown,"None found, add some"
25,Mida,1,Finished Airing,Unknown,Unknown,"Action,ning,Drama,",Movie,0,#23944,#18226,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Nov 15, 2013",1 hr. 29 min.,Unknown,"None found, add some"
26,Midnight Horror School,52,Finished Airing,Unknown,Unknown,"Comedy,",TV,1,#13182,#18227,N/A,867,"The school has 26 students with each name of them beginning with a letter of the alphabet in order and a color, 3 teachers, 3 classrooms, a library, a cafeteria, a music room, a playroom, a fountain, a skeleton playground, a graveyard and several school staff. 

(Source: Wikipedia)","Oct 1, 2003 to Mar 24, 2004",11 min. per ep.,Fall 2003,"None found, add some"
27,Midnight: Eraser Wars Spin-off,1,Finished Airing,Unknown,Unknown,"Action,Suspense,",Movie,0,#24577,#18228,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2017,11 min.,Unknown,"None found, add some"
28,Midori no Kuni no Otomodachi: Koeda-chan,8,Finished Airing,Unknown,Shoujo,"Fantasy,",ONA,0,#17348,#18229,N/A,300,"Based on the Takara Tomy toy line.
","Mar 3, 2017 to Oct 7, 2017",3 min. per ep.,Unknown,A-Line
29,Midori no Makibao: Owaranai Chоusen!!,1,Finished Airing,Racing,Unknown,"Comedy,",Special,0,#19156,#18230,N/A,189,An adaptation of the final episode of the Midori no Makibao manga released with the Blu-ray box in 2022.,"Jul 27, 2022",5 min.,Unknown,"None found, add some"
30,Midori-chan,6,Finished Airing,Unknown,Unknown,Unknown,ONA,0,#16761,#18231,N/A,344,"Various animated videos for Midori-chan, the mascot of Sammy Co.'s pachislot and pachinko games. The videos are web-exclusive releases on Sammy Co.'s official YouTube channel. Midori-chan was launched in 2016 debuting in her ""Nice to meAt you☆"" video. A 'full' version was released the following year but contains very little recycled footage, essentially giving her two significantly different debut videos. 

The main purpose of Midori-chan is to promote the Myslot (マイスロ) app which allows people to register their gaming through their mobile device which uses QR Codes to let players see and archive their gaming statistics. It also allows users to win prizes, be ranked against others, play minigames (in the app), collect trophies, and find fellow pachinko friends.

Midori-chan has also gone on to have her own digital 4-koma manga (2 different ones), LINE stickers, a book, and apparel line.","Dec 29, 2016 to Apr 2, 2018",6 min. per ep.,Unknown,"None found, add some"
31,Midoriyama Koukou Koushien-hen,10,Finished Airing,Unknown,Unknown,"Comedy,Sports,",OVA,0,#14676,#18232,N/A,549,"The story of students of a baseball team from Midoriyama High School, who will participate in the 66th National Championship Tournament of Senior High School Baseball in Japan. ","Sep 25, 1989 to Dec 16, 1990",42 min. per ep.,Unknown,"None found, add some"
32,Midoriyama Koukou Koushien-hen (Movie),1,Finished Airing,Unknown,Unknown,"Comedy,Sports,",Movie,0,#16339,#18233,N/A,374,Compilation of episodes 1-4 of the OVA.,"Jun 30, 1990",1 hr. 21 min.,Unknown,"None found, add some"
33,Mie Yao Ji,1,Finished Airing,Unknown,Kids,"Fantasy,",Movie,0,#22620,#18234,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1999,20 min.,Unknown,Shanghai Animation Film Studio
34,Mienu Me ni Kanjita Kumotoriyama no Asahi,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19342,#18235,N/A,180,A woman climbs up the highest peak of the Kumotori moutain to see the sunrise. The awe-inspiring visual reminds her of her rough childhood.,2000,19 min.,Unknown,"None found, add some"
35,Mietchi Cuisine,1,Finished Airing,Unknown,Unknown,"Gourmet,",ONA,0,#21256,#18236,N/A,79,"A cooking show-style animation produced in collaboration with Mietchi Cuisine.
A fun introduction to how to make ""Hachis Parmentier,"" one of the typical French home cooking.","Mar 31, 2016",4 min.,Unknown,"None found, add some"
36,Mii-chan no Tenohira,1,Finished Airing,Historical,Unknown,"Drama,",Movie,0,#17897,#18237,N/A,264,Based on the book by Kikuko Inaba.,"May 29, 1993",22 min.,Unknown,"None found, add some"
37,Miitsuketa!,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19110,#18238,N/A,193,"An educational film about children's inability to value life in Japan. In the movie's example, members of a class neglect their rabbit duties and it dies. ",2002,30 min.,Unknown,Toei Animation
38,Mikan Seijin Arawaru,58,Finished Airing,Unknown,Unknown,"Comedy,",TV,2,#15871,#18239,N/A,413,"The story centers on the titular Mikan Seijin (Orange Alien), who appears from Local 3 (an orange planet in a higher dimension) with plans of invading the Earth.

(Source: ANN)","Aug 26, 2016 to Sep 29, 2017",20 sec. per ep.,Summer 2016,"None found, add some"
39,Mike Chuanqi,150,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23696,#18240,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2012 to ?,6 min. per ep.,?,"None found, add some"
40,Miki no Mikoto,1,Finished Airing,Music,Unknown,"Fantasy,fe,Supernatural,",ONA,0,#16722,#18241,N/A,347,"The story of the franchise takes place in a large shopping area called ""Yayoimachi"" where gods and ayakashi (supernatural monsters) are rumored to appear. The Seishu no Miko (refined sake princes) work at the ""Matsuyoian"" drinking establishment there as shop-keeps, learning the way of Japan's famed omotenashi (hospitality). 

(Source: ANN)","Jun 7, 2018",5 min.,Unknown,"None found, add some"
41,Miki no Mikoto (2020),4,Finished Airing,Music,Unknown,"Fantasy,fe,Supernatural,",ONA,0,#14506,#18242,N/A,578,"Miki no Mikoto is an original project by Bandai Namco Entertainment that personifies different sake varieties into handsome men.

(Source: MAL News)","Mar 31, 2020",3 min. per ep.,Unknown,"None found, add some"
42,Miko Note Episode 0: Zenjitsudan,1,Finished Airing,Unknown,Unknown,"Mystery,fe,",ONA,0,#17940,#18243,N/A,261,Short animation depicting the day before the events of the Miko Note mobile game.,"Feb 28, 2022",11 min.,Unknown,"None found, add some"
43,Mikosuri Han-Gekijou,1,Finished Airing,Parody,Unknown,"Comedy,",OVA,0,#18228,#18244,N/A,244,Based on the same name gag yonkoma manga by Tenho Iwatani.,"Mar 21, 2013",27 min.,Unknown,"None found, add some"
44,Milk no Kevin the Movie,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#24765,#18245,N/A,34,"Takeru Daigo is a boy living in Tokyo who doesn't like milk. During summer vacation, he decides to go to Ushiojima by himself to visit his grandmother Tomi. To his surprise, there is a talking milk carton named Kevin in her refrigerator. Kevin encourages Takeru to drink milk, but he refuses. Along with the help of his other milk friends who live on the island, Kevin makes it his mission to get Takeru to drink milk!

(Source: Official site, translated)","Aug 21, 2021",47 min.,Unknown,"None found, add some"
45,Milky Panic twelve,1,Finished Airing,Unknown,Unknown,Unknown,Movie,1,#15497,#18246,N/A,450,Part of Anime Tamago 2018. ,"Mar 10, 2018",Unknown,Unknown,Tomason
46,Million Doll: Otaku Go Kouza,1,Finished Airing,Unknown,Unknown,"Comedy,",Special,0,#18892,#18247,N/A,204,Picture drama included in the BD that explains various otaku terms used in the show.,"Nov 20, 2015",2 min.,Unknown,Asahi Production
47,"Miloha CM:  Oresama ni, Amae Chai na",1,Finished Airing,Unknown,Unknown,Unknown,Special,0,#18367,#18248,N/A,238,"A commercial for Morinaga's ""Miloha"" supplement milk drink, starring Keigo Atobe from Tennis no Ouji-sama.","Aug 2, 2020",20 sec.,Unknown,"None found, add some"
48,Milu Chuanqi,26,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#22773,#18249,N/A,53,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2013,13 min. per ep.,?,"None found, add some"
49,Milu Wang,1,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",Movie,1,#21487,#18250,N/A,74,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 29, 2009",1 hr. 28 min.,Unknown,"None found, add some"
50,Mim Mam Mint,4,Finished Airing,Unknown,Unknown,"Comedy,",TV,2,#15451,#18251,N/A,454,"Two girls, based on the real-life models Mim and Mam, received a strange creature that is 70% rabbit and 30% bear.","Dec 24, 2015 to Mar 25, 2016",Unknown,Winter 2016,Kachidoki Studio
51,Mimi Jihua,104,Finished Airing,Unknown,Unknown,"Comedy,Fantasy,",TV,0,#23111,#18252,N/A,49,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2002 to ?,10 min. per ep.,?,"None found, add some"
52,Mimi Zhao Mama,46,Finished Airing,Anthropomorphic,Kids,Unknown,TV,0,#24371,#18253,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2013 to ?,16 min. per ep.,?,"None found, add some"
53,Mimi-chan no Te to Te to Te,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#20339,#18254,N/A,122,"An educational film about child shoplifters. The goal of the video is to teach children that shoplifting is bad, a crime punishable by law, and how parents can address these issues with their own children.",Not available,18 min.,Unknown,"None found, add some"
54,Miminari,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#18956,#18255,N/A,201,A colorful psychedelic animation that draws on motifs of various parts of the ear and body.,1995,5 min.,Unknown,"None found, add some"
55,Mimizuku to Tsuki-sama,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19621,#18256,N/A,164,An educational film about playground bullying.,2001,11 min.,Unknown,"None found, add some"
56,Min de 1911,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#22007,#18257,N/A,65,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 29, 2011",1 hr. 30 min.,Unknown,"None found, add some"
57,Mina no Bousai Murazukuri,1,Finished Airing,Educational,Kids,"Drama,",OVA,0,#19735,#18258,N/A,158,A typhoon hits Mina's village. As everyone begins disaster recovery they also being to implement safety precautions for future typhoons.,2008,20 min.,Unknown,"None found, add some"
58,Mina no Egao,1,Finished Airing,Educational,Kids,"Drama,",OVA,0,#19194,#18259,N/A,188,"In a village in Asia, there is a family with five children. Mina and her husband, Jai who never learnt to read and write, work in the field.
One day, Jai suddenly falls ill from stomach cramps. Mina urgently looks for medicine, but she can't find the right container among so many different kinds. Mina decides to go to the clinic in town with the empty bottle.
When she reaches the clinic, the doctor is surprised by the bottle she has brought. The bottle is not for medicine, but for pesticide! When she returns home Mina tells Jai what happened in town. And she tells him frankly that she wants to attend literacy class.
The story tells you what problems illiterates in Asia and the Pacific are facing and shows the importance of literacy.

(Source: ACCU)",1992,16 min.,Unknown,"None found, add some"
59,Mina no Mura no Gomi Soudou,1,Finished Airing,Educational,Kids,"Drama,",OVA,0,#19687,#18260,N/A,160,"Mina's family has a baby goat, but it dies from eating a plastic bag left in the paddy field. Some children are absent from school due to health problems caused by waste. So, the villagers have a meeting to discuss what they can do to improve waste management.

(Source: ACCU)",2004,22 min.,Unknown,"None found, add some"
60,Mina no Mura to Kawa,1,Finished Airing,Educational,Kids,"Drama,",OVA,0,#19688,#18261,N/A,160,"Mina's village life seems peaceful as ever, yet some changes in their environment begin to affect their daily life. One evening, Mina's family get food poisoning from eating polluted river fish. Later that evening, a heavy rainstorm hits the village, and water from the polluted river flows into the well. Having taken medicine with unboiled well water, the family's health condition worsens. Mina, having learnt the causes of her family's illness, decides to improve the village environment.

(Source: ACCU)",1998,17 min.,Unknown,"None found, add some"
61,Mina no Mura to Mori,1,Finished Airing,Educational,Kids,"Drama,",OVA,0,#19531,#18262,N/A,169,"While Mina's family is in the forest, fire breaks out. They decide to take care of Lolo, the baby monkey, who lost his home and family due to the forest fire. An environmentalist visits Mina's village and invites the villagers to the field to talk about the forest. Having realized the importance of the forest, Mina and the villagers decide to plant trees in the burned field.

(Source: ACCU)",2000,18 min.,Unknown,"None found, add some"
62,Minami e Itta Misuke,1,Finished Airing,Unknown,Kids,"Adventure,",Movie,0,#19718,#18263,N/A,160,"Jumping out of the cupboard, Chi-cha and Ikeho ask for Misuke's help, saying that they have to answer a quiz that the god Don-dan has given them to save their mother. Misuke then heads for a country in the south passing right through the cupboard.

(Source: Official Website)",Aug 1971,15 min.,Unknown,Tezuka Productions
63,Minami no Niji no Lucy Specials,2,Finished Airing,Unknown,Unknown,"Adventure,Drama,fe,",Special,0,#16018,#18264,N/A,400,A summary of the Minami no Niji no Lucy full series aired as a TV specials. ,Mar 2001,45 min. per ep.,Unknown,Nippon Animation
64,Minami no Shima no Chiisana Hikouki Birdy,105,Finished Airing,Anthropomorphic,Kids,"Adventure,",TV,0,#22621,#18265,N/A,55,"This is Bird Paradise Island, a small island in the southern sea.
Birdie is a newcomer and small plane that has been working at Bird Paradise Airport on this island for two years. Aiming to become the first airplane someday, he is working day and night on sightseeing flights with his rival Philip, a small helicopter, and his good friend, Annie, a goldfish-shaped helicopter. A small airplane, Birdy, and his funny and unique friends fly fast!","Dec 26, 2005 to Apr 2, 2007",10 min. per ep.,Winter 2006,Studio Deen
65,Minamoto no Yoritomo to Bushi no Yononaka,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#18818,#18266,N/A,208,An educational film about Minamoto no Yoritomo. He founded the Kamakura shogunate which reigned from 1192 to 1333.,2004,19 min.,Unknown,"None found, add some"
66,Ming Ji,1,Finished Airing,Unknown,Unknown,"Romance,",ONA,0,#20973,#18267,N/A,87,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 23, 2007",5 min.,Unknown,"None found, add some"
67,Ming Ji 2: Chu Zhi Lian,1,Finished Airing,Unknown,Unknown,"Romance,",ONA,0,#20928,#18268,N/A,89,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 9, 2010",6 min.,Unknown,"None found, add some"
68,Ming Ji 3: Qushe,1,Finished Airing,Unknown,Unknown,"Romance,",ONA,0,#20974,#18269,N/A,87,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 6, 2010",6 min.,Unknown,"None found, add some"
69,Ming Ji 4: Chenfeng Zhuiyi,1,Finished Airing,Unknown,Unknown,"Romance,",ONA,0,#21206,#18270,N/A,80,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 2, 2014",7 min.,Unknown,"None found, add some"
70,Minghua Shen Jian Lixian Ji,30,Finished Airing,Unknown,Kids,Unknown,TV,0,#24159,#18271,N/A,39,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,13 min. per ep.,?,"None found, add some"
71,Mini Mini Pocket no Ookina Niwa de,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#22175,#18272,N/A,62,"When it shrinks, it expands. It floats and it sinks. It separates but connects. When I think I’m watching them, they're actually watching me.
A charming animation rhyme that weaves together the many days of observing, recording, and experimenting.

(Source: Official website)",2022,6 min.,Unknown,Au Praxinoscope
72,Mini Moni the Movie: Okashi na Daibouken!,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,Gourmet,fe,",Movie,0,#20513,#18273,N/A,111,"It's almost the second anniversary of Mini Moni's founding, and everyone at the Mini Moni Cafe is busy preparing a fabulous cake shaped like a castle to celebrate. Cafe leader Mari Yaguchi oversees baker Mika Todd and waitresses Nozomi Tsuji and Ai Kago, but when the curious customer Ai Takahashi wants to know why the cakes they make taste so great, they're unable to answer. She decides to find out for herself by stealing the cakes, but soon deeper trouble forms.

(Source: TV Tropes)","Dec 14, 2002",53 min.,Unknown,"None found, add some"
73,Mini Rope,4,Finished Airing,Unknown,Unknown,"Comedy,fe,",TV,0,#16776,#18274,N/A,343,"A short broadcast of Kamiusagi Rope meant to promote the feature film that was released during the middle as well as promote features of the Nihon Eiga Senmon Channel (Japanese Movie Specialty Channel) which is a luxury TV channel that specializes in broadcasting films that costs about 700 yen a month. Rope and Akira talk about what ""mono"" sound is and what does the ""service"" feature actually do.","May 4, 2012 to May 25, 2012",4 min. per ep.,Spring 2012,"None found, add some"
74,Mini Yon Soldier Rin!,1,Finished Airing,Mecha,Shounen,"Action,Adventure,",OVA,0,#17493,#18275,N/A,288,"Rin Shiguma, a young boy, is a champion in the sport of mini four-wheel drive (Mini 4WD) racing with his favorite electric model car, Soldier. He wins the Grand Prix race against his rival, Waka, and breaks his record for consecutive wins. However, afterwards, a group of mysterious racers hired by Waka appear before Rin. One of them, Mr. Mecharic, who is both a skilled mechanic and a magician, comes forward as the first one to battle Rin. Rin accepts the challenge, but little does he know what Mr. Mecharic has in store...","Nov 16, 1989",23 min.,Unknown,"None found, add some"
75,Miniforce,52,Finished Airing,Unknown,Kids,"Action,",TV,0,#18893,#18276,N/A,204,"Cute yet mighty! Mini animal rangers transform into super power Force-Bot to save endangered friends!

In the ruthless world of animals, big strong animals dominate and feed on the small and weak. To buck this natural system, small animals form a secret organization ""MINIFORCE."" Rigidly selected mutants with special powers: Volt, Sammy, Lucy and Max become top secret rangers to save their small village Bluebell from the hand of human villain Nein and his underling lizard Pascal.

Animals in danger? No problem! When Force-Gem alerts, it's time to get suit on! With Mini Force and their transforming mechanics, it’s time to sweep! 

(Source: Samg Animation)",Aug 2014 to 2015,13 min. per ep.,?,SAMG Entertainment
76,Miniforce: Super Dino Power,52,Finished Airing,Unknown,Kids,"Action,",TV,0,#22551,#18277,N/A,56,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019 to 2020,13 min. per ep.,?,SAMG Entertainment
77,MiniGARO,2,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#16777,#18278,N/A,343,"A short web-anime created for the ""miniGARO"" project, which imagines characters from the Garo franchise as super-deformed caricatures. Each episode respectively promotes the the Garo Gaiden: Tougen no Fue and Zero: Black Blood films and teaches theater etiquette. The ""MiniGARO Manner Movie"" entry shown with the actual films, continues where these commercials left off.","Jul 16, 2013 to Mar 6, 2014",46 sec. per ep.,Unknown,"None found, add some"
78,MiniGARO Manner Movie,2,Finished Airing,Unknown,Unknown,"Comedy,",Movie,0,#17138,#18279,N/A,317,"Manner movies released alongside the Garo Gaiden: Tougen no Fue and Zero: Black Blood films, respectively, explaining proper theater etiquette.","Jul 20, 2013 to Mar 8, 2014",2 min. per ep.,Unknown,"None found, add some"
79,Minikui Ahiru no Ko,1,Finished Airing,Unknown,Kids,"ning,",Movie,0,#17898,#18280,N/A,264,An stop-motion puppet animation adaptation of The Ugly Duckling Hans Christian Andersen story.,1968,19 min.,Unknown,"None found, add some"
80,Minimini TV CM,7,Finished Airing,Unknown,Unknown,"fe,",Special,0,#18115,#18281,N/A,250,"Animated commercials for Minimini, a real estate company that specializes in apartments some of which require no deposits and short term leases including fully furnished rooms. They are usually small units/studios made to be affordable for university students or adults recently joining the workforce.",Sep 2011 to Oct 2013,15 sec. per ep.,Unknown,"None found, add some"
81,Minjian Gui Shu,50,Finished Airing,Unknown,Unknown,"Horror,",ONA,0,#22413,#18282,N/A,58,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"May 14, 2015 to Sep 8, 2017",10 min. per ep.,Unknown,"None found, add some"
82,Minna de Tonda,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19689,#18283,N/A,160,An educational film about compassion. The story follows a class trying to break a jump rope record and one student is terrible at the task. The issue causes a divide in the classroom.,1998,28 min.,Unknown,Liberty Animation Studio
