,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
196,Sengoku Night Blood,12,Finished Airing,Unknown,Shoujo,"Fantasy,Romance,",TV,141,#3161,#8197,6.14,"43,551","After a blinding light emanates from her phone, soft-spoken Yuzuki is suddenly transported to an alternate world known as Shinga. The strange place resembles the Sengoku period—a turbulent time in Japanese history known for long civil wars that ravaged the country.

Here, the Gekkazoku, tribes of non-human creatures like vampires and werewolves, live in harmony with humans. This harmony was maintained under the governance of Himemiko, a woman with the power to protect Shinga. However, due to her mysterious disappearance, the world has fallen into disarray. Now, Yuzuki must find Himemiko in order to go back home; but, the ongoing feud between the warlords only impedes her progress.

[Written by MAL Rewrite]
","Oct 3, 2017 to Dec 26, 2017",23 min. per ep.,Fall 2017,Typhoon Graphics
197,Sengoku Night Blood: Ongaku Dai Tokushuu,1,Finished Airing,Unknown,Unknown,"Fantasy,Romance,",Special,4,#10315,#8198,6.14,"2,283",Special showcasing the series' music aired between episodes 7 and 8. ,"Nov 21, 2017",23 min.,Unknown,Typhoon Graphics
198,Sinbad: Soratobu Hime to Himitsu no Shima,1,Finished Airing,Unknown,Unknown,"Adventure,",Movie,0,#10482,#8199,6.14,"2,164","Sinbad dreams of voyaging to an unknown world. He and his pet monkey Mimi encounter Sana, a girl riding a flying wooden horse. Then, the wind shifts.

(Source: ANN, edited)","Jul 4, 2015",50 min.,Unknown,Nippon Animation
199,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#15731,#8200,6.14,429,5th Anpanman short movie.,"Jul 17, 1993",1 hr.,Unknown,TMS Entertainment
200,Suisei no Gargantia: Puchitto Furikaerintia,1,Finished Airing,Mecha,Unknown,"Action,Adventure,Sci-Fi,",Special,2,#9332,#8201,6.14,"3,219","Short recap episode narrated by Chamber, who talks about Ledo's journey on Earth before the Suisei no Gargantia: Meguru Kouro, Haruka OVA series.","Sep 27, 2014",5 min.,Unknown,Production I.G
201,10-pun de Oitsukeru: Shingeki no Kyojin,1,Finished Airing,Unknown,Unknown,"Action,Drama,Fantasy,Mystery,",ONA,12,#10810,#8202,6.14,"1,951","A special video that can catch up with the contents from Season 1 to Season 2 in 10 minutes.

(Source: Official YouTube Channel)","Jul 2, 2018",11 min.,Unknown,Wit Studio
202,2.43: Seiin Koukou Danshi Volley-bu,12,Finished Airing,Unknown,Unknown,"Drama,Sports,",TV,351,#1851,#8203,6.14,"108,445","Genius setter Kimichika Haijima moves back to Fukui from Tokyo after an incident within his school's volleyball team forces him out. There, he is reunited with his childhood friend, Yuni Kuroba, a member of the Monshiro Middle School Boys' Volleyball Team, who is unaware of his own talents. Haijima notices Kuroba's abilities and is determined to form a new volleyball team with Kuroba as the team's ace. At the prefectural tournament, Kuroba crumbles under the pressure, which causes the Monshiro team to fall apart after losing. The loss also creates a rift between Haijima and Kuroba, leading the former to quit the team.

Now, as students at Seiin High School, Haijima and Kuroba find themselves on the same volleyball team once again. Having learned from his past mistakes, Haijima helps Kuroba overcome his performance anxiety to become the ace and carry the team to the prefectural championship. With support from team captain Shinichirou Oda and vice captain Misao Aoki, Seiin aim to win the prefecturals and become Fukui's representatives at the Spring Tournament. To do this, they will need to beat Fukuho Technical High School, the reigning champions of Fukui. Will Haijima's team defeat the odds, or are they doomed to repeat his history of losing?

[Written by MAL Rewrite]","Jan 8, 2021 to Mar 26, 2021",23 min. per ep.,Winter 2021,David Production
203,Ai Tenchi Muyou!,50,Finished Airing,Unknown,Unknown,"Comedy,Sci-Fi,",TV,40,#3562,#8204,6.14,"34,765","The franchise is celebrating its 20th anniversary with this new project.

Note: The recap episodes are not included in the main episode count and are now included here.","Oct 6, 2014 to Dec 26, 2014",4 min. per ep.,Fall 2014,AIC PLUS+
204,Akage no Anne Specials,2,Finished Airing,Historical,Unknown,"Drama,",Special,0,#12152,#8205,6.14,"1,198","A summary of the Akage no Anne full series aired as a TV specials.

Anne is an orphan full of imagination. When she arrives at her new home she learns that sometimes you have to be a sensible person too; at the same time her unique character changes, or at least attracts, the people around her. The story covers Anne's growth from about eleven to seventeen years old as she makes friends, goes to school and studies. At a difficult point in her life, Anne will have to make a hard choice and perhaps find a new dream.

(Source: AniDB)","Feb 11, 2001 to 2001",45 min. per ep.,Unknown,Nippon Animation
205,An Jie Shen Shi,22,Finished Airing,Unknown,Unknown,"Action,Fantasy,",ONA,3,#13648,#8206,6.14,754,"In order to find the missing friend Xiao Yuan, the protagonist, Jiang Yao, sneaked into an abandoned villa to investigate, but was caught by a mysterious black shadow by accident and almost doomed. However, this was only the beginning of his bad luck. Behind the chain of events, Jiang Yao gradually realized that he was following him as a person who ""shouldn't exist"". The shadowy crisis, the truth about the disappearance of his friends, the hidden organization of the dark world... Behind the bizarre incident, a conspiracy that spans a thousand years has quietly awakened, and the battle between righteous and evil is about to begin. The animation incorporates suspense, adventure, inspiration and other elements, presenting the audience a struggle story of self-improvement and positive energy.

(Source: bilibili, translated)","Dec 25, 2020 to May 21, 2021",23 min. per ep.,Unknown,Hai An Xian Donghua Gongzuo Shi
206,Anata wo Hitokoto de Arawashite Kudasai: no Shitsumon ga Nigate da.,1,Finished Airing,Workplace,Unknown,Unknown,ONA,2,#11913,#8207,6.14,"1,296","The anime depicts the ""smart city"" envisioned by Kyocera, where everyone can comfortably and safely live with the use of advanced technology, and it also depicts the worries of job seekers. The anime's title and theme reflect both the vexing issue of how to describe Kyocera's extensive business in just one word, and the mood of job seekers vexed by the interview question, ""If you had to describe yourself in one word, what would it be?""

(Source: ANN)","Jan 11, 2022",5 min.,Unknown,Sunrise
207,Anime TV de Hakken! Tamagotchi,27,Finished Airing,Unknown,Kids,"Comedy,Fantasy,fe,",TV,1,#13719,#8208,6.14,733,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 7, 1997 to Mar 21, 1998",20 min. per ep.,Summer 1997,"None found, add some"
208,Ashita no Joe Pilots,2,Finished Airing,Combat Sports,Shounen,"Drama,Sports,",Special,3,#8025,#8209,6.14,"5,062",Pilot episodes.,"Nov 6, 1969 to Dec 22, 1969",10 min. per ep.,Unknown,Mushi Production
209,"Azusa, Otetsudai Shimasu!",1,Finished Airing,Team Sports,Unknown,"Comedy,Sci-Fi,Sports,",Special,1,#9078,#8210,6.14,"3,494","The Karugamo High School Baseball Team has not been doing well. After losing badly to the Eagles, many of the players leave, and the team now has only eight players, one too few to play a game. 

Going against his principles, the main character Harumaki Shunpei decides to buy a baseball robot. However, since he does not have enough money, he ends up buying the maid robot named Azusa. Even though Azusa has a warm heart and strong determination, it doesn't appear that she stands a chance against her adversaries who were top-of-the-line baseball robots. The team's only hope seems to lie in a secret buried within Azusa's clouded past.","Aug 1, 2004",44 min.,Unknown,TMS Entertainment
210,Ba Ma Laizi Er Ciyuan,24,Finished Airing,School,Unknown,"Comedy,",ONA,5,#11406,#8211,6.14,"1,555","Tong Qi, a girl who has been indoctrinated with otaku culture by her parents since she was a child, tries her best not to have anything to do with ""otaku"". She has always regarded her classmate, Yang Wei, a pure three-dimensional sunshine boy, as her idol, but one day, she heard the word ""fujoshi"" from the mouth of this ""idol"".

(Source: AniList)","Oct 10, 2021 to Dec 26, 2021",4 min. per ep.,Unknown,Paper Animation
211,Baby☆Love,1,Finished Airing,Unknown,Unknown,"Comedy,Romance,",OVA,13,#7391,#8212,6.14,"6,186","Seara loved Shuhei ever since she was a little girl. Although, Shuhei was three years older and much bigger than her. He told her to come back when she was older and more grown-up. A few years later, Seara grew to look like a high school student and managed to riggle her way into Shuhei's home. She will now attempt to win his heart, although there might be some obstacles in her path. 
","Nov 1, 1997",30 min.,Unknown,Studio Comet
212,Deji Meets Girl,12,Finished Airing,Unknown,Unknown,"fe,",TV,159,#3692,#8213,6.14,"32,325","Sixteen-year-old Maise Higa spends her summer days working part-time at her family's hotel, with absolutely nothing interesting to do. That is, until she meets Ichirou Suzuki—a mysterious boy who is seemingly haunted by strange supernatural occurrences. Upon interacting with him, Maise unexpectedly enters a different reality, where hotel rooms can transform into the deep ocean and banyan trees can spawn indoors out of nowhere. Intrigued, Maise accompanies Ichirou in his quest to uncover the secrets behind the inexplicable enigmas surrounding him.

[Written by MAL Rewrite]
","Oct 2, 2021 to Dec 18, 2021",2 min. per ep.,Fall 2021,LIDENFILMS
213,Dengeki Bunko 2007 Movie Festival Special,1,Finished Airing,Unknown,Unknown,"Comedy,",Special,2,#8040,#8214,6.14,"5,044","Played at Dengeki Bunko's Movie Festival on 21 April 2007 before the Shakugan no Shana, Inukami! and Kino no Tabi movies. It was later released on DVD and sold at Dengeki's 15th Anniversary event.","Apr 21, 2007",3 min.,Unknown,"None found, add some"
214,Dennou Coil Recaps,2,Finished Airing,Unknown,Unknown,"Adventure,Comedy,Drama,Mystery,Sci-Fi,",Special,0,#9990,#8215,6.14,"2,532","The entry encompasses two recaps: ""Dennou Coil Overall Review"" - summary episode, recapping the story up to 22nd episode, as well as ""Total Summary Special"" - 90 minute recap that was released with the Blu-ray Box.","Aug 25, 2007 to Nov 3, 2007",57 min. per ep.,Unknown,Madhouse
215,Doraemon Anniversary 25,1,Finished Airing,Unknown,Unknown,"Comedy,Sci-Fi,",Movie,3,#12565,#8216,6.14,"1,044","A short film screened simultaneously with Doraemon Movie 25: Nobita no Wan Nyan Jikuuden and Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!. It reflects on the history of the previous Doraemon films as well as introduces the characters (as well as characters from F. Fujio Fujiko's other works, not just Doraemon-exclusive ones). ","Mar 6, 2004",4 min.,Unknown,Shin-Ei Animation
216,Dororon Enma-kun,25,Finished Airing,Mythology,Shounen,"Comedy,Fantasy,Horror,Supernatural,",TV,2,#8713,#8217,6.14,"3,991","Monsters are coming to the human world from the Hell in order to get human spirits. As people's minds are getting dirty, being attracted by the dirty spirits, the monsters break the rule to go to the human world.

Tsutomu, a boy who goes to Yokai Elementary School, is suddenly assaulted by monsters. Those who save him from the monsters are Enma-kun, the son of Enma, Yukiko, a snow woman, and Kapaeru. They are members of Monster Patrol that are sent to the human world to arrest monsters.

(Source: AnimeNfo)","Oct 4, 1973 to Mar 28, 1974",24 min. per ep.,Fall 1973,Toei Animation
217,Dragon Collection,51,Finished Airing,Isekai,Unknown,"Fantasy,",TV,8,#7972,#8218,6.14,"5,131","Through an unexpected turn of events, an ordinary elementary school student, Hiro Enryuu, finds himself in the world of the ""Dragon Collection"" game. This is a world called Dragon Earth, where gods, humans, and monsters exist side by side. Those who roam this world using a magic book, called a Grimoire, and cards to summon monsters and search for treasures that bear the powers of dragons are called Dracolle Battlers. Despite his bewilderment, Hiro becomes a Dracolle Battler and, together with the friends he meets there, begins his adventure to become a legendary Dragon Master!

(Source: Crunchyroll)","Apr 7, 2014 to Mar 30, 2015",11 min. per ep.,Spring 2014,OLM
218,Duel Masters Charge,52,Finished Airing,Unknown,Kids,"Action,Adventure,Comedy,",TV,3,#7902,#8219,6.15,"5,269","Shobu has returned after his 3 years training with all his friends in Battle Arena tournament. However, Shobu encounters a new enemy Zakira and his followers, the Fua Duelists. Zakira is a strong kaijudo duelist like Hakuoh. After kidnapping Hakuoh, they turn him into an enemy! Shobu and his friends try to stop them, but will they make it in time? Or will Shobu lose everything and end up devastated!?

(Source: DuelMasters.wikia.com)","Apr 19, 2004 to Mar 27, 2006",21 min. per ep.,Spring 2004,Studio Hibari
219,Gall Force: Chikyuu Shou,3,Finished Airing,Unknown,Unknown,"Action,Sci-Fi,",OVA,2,#9567,#8220,6.14,"2,957","The year 2085 and the only winners of the last war were the machines. Years previously the human race discovered the ruins of an ancient ship beneath the moon's surface and used the knowledge gained to create weapons of war. Eventually these weapons turned against mankind, seeing them as a threat and deciding the only way to stop these war loving humans was to destroy them. Heavily influenced by the 1988 Terminator movie, this new series focuses upon Sandy Newman as she leads a band of warriors in an attempt to reclaim the earth from the machines. If they can reach a group of unlaunched nuclear missiles, they can take out the machine`s headquarters located in Australia. 

(Source: AniDB)","Dec 25, 1989 to Dec 1, 1990",50 min. per ep.,Unknown,AIC
220,Garo: Guren no Tsuki Special,1,Finished Airing,Mythology,Unknown,"Action,Fantasy,",Special,0,#9061,#8221,6.14,"3,517",Unaired episode of Garo: Guren no Tsuki included in the second DVD/BD set.,"Jul 6, 2016",23 min.,Unknown,MAPPA
221,Go! Go! Ackman,1,Finished Airing,Mythology,Unknown,"Action,Comedy,Supernatural,",OVA,3,#10198,#8222,6.14,"2,359","First released to public at 1994 V-Jump Festa, later it became a special video feature to be requested by V-Jump purchasers.

(Source: ANN)","Jul 28, 1994",15 min.,Unknown,Toei Animation
222,Gundam Breaker: Battlogue,6,Finished Airing,Mecha,Unknown,"Action,",ONA,5,#8625,#8223,6.14,"4,123","After intense fighting, the Gunpla Battle U.S. Championship enters its final round. Here, the figure of a certain fighter appears.

A few months later Misa Satsukino, building a new Gunpla in the Ayato Shopping Street, seems to be in a worse mood than usual. As an outlet for her unfocused anger, she sets her completed Gunpla in a simulator and enters battle, but the Gunpla is suddenly restrained.

On the eve of the huge GB Festa event, the fates of the Gunpla Fighters are at a critical juncture.

(Source: Gundam.info)","Oct 19, 2021 to Nov 23, 2021",8 min. per ep.,Unknown,Sunrise
223,Haou Daikei Ryuu Knight: Adeu Legend Final,1,Finished Airing,Unknown,Unknown,"Adventure,Comedy,Fantasy,",OVA,0,#13063,#8224,6.14,899,End of the series.,"May 25, 1996",30 min.,Unknown,Sunrise
224,Harukanaru Toki no Naka de: Ajisai Yumegatari,2,Finished Airing,Unknown,Shoujo,"Adventure,Drama,Fantasy,Romance,Supernatural,",OVA,3,#8967,#8225,6.14,"3,627","Whisked away to the land of Kyou, Akane learns that she is the Ryuujin no Miko, and meets the Hachiyou, her protectors. They must defeat Akuram, a demon who wants to destroy Kyou using the power of Azusa, a woman who has the power to absorb human energy. If Akane and the Hachiyou cannot defeat Akuram and bring peace to Kyou, Azusa'a power will destroy the humans.

(Source: ANN)","Mar 27, 2002 to Jan 23, 2003",30 min. per ep.,Unknown,Zexcs
225,Hoshi Neko Fullhouse,4,Finished Airing,Unknown,Unknown,"Comedy,Romance,Sci-Fi,",OVA,4,#11764,#8226,6.14,"1,377","This slapstick comedy is about three pretty girls struggling to earn a living as pilots of the Iron Goblin delivery vessel. The computer answers back, the space pirates are on their tail, and romantic entanglements with their clients cause friction in the trio. The final episode throws the alien Eterna race in to the mix.

(Source: The Anime Encyclopedia)","Jun 16, 1989 to Dec 25, 1989",30 min. per ep.,Unknown,Artland
226,Kanashiki Debu Neko-chan,10,Finished Airing,Pets,Unknown,"fe,",TV,40,#9402,#8227,6.14,"3,142","The anime's story centers on a cat named Maru, adopted by a girl named Anna from a shelter in Matsuyama city. Loved and well fed by the family, Maru gets rounder and fatter every day, spending most of his day sitting by the window and looking at the garden outside. When the family gets a new cat named Cerisier and begins doting on it, Maru gets jealous. In a fight with Cerisier, Maru is hurt by the family's words to him, and follows the advice of another cat to leave and see the world.

(Source: ANN)","Dec 6, 2021 to Dec 17, 2021",3 min. per ep.,Fall 2021,Cyclone Graphics
227,Sword Art Online: Sword Art Offline,9,Finished Airing,Unknown,Unknown,"Comedy,",Special,167,#2102,#8228,6.14,"89,319",BD/DVD specials.,"Oct 24, 2012 to Jun 26, 2013",11 min. per ep.,Unknown,I was a Ballerina
228,Tales of Luminaria: The Fateful Crossroad,2,Finished Airing,Unknown,Unknown,"Fantasy,",ONA,11,#8018,#8229,6.14,"5,070","Long ago, this land was home to beasts the size of mountains that have now become petrified. Mana overflowed from their remains, drawing people who sought its power, and civilizations sprang up. People came to revere these mana-producing creatures, which they named 'Primordial Beasts'. They built their lives around them. Thus began the worship of the Primordial Beasts.

Time flowed ever onward, to the present day... War erupts between the Jerle Federation, an alliance of countries who worship the Primordial Beasts, and the Gildllan Empire, which has enjoyed explosive development thanks to advanced technology. The fires of war burn ever brighter.

The special animated feature will tell an important juncture in the story of Luminaria, congealing and bringing to life the game's theme of ""confronting antagonistic ideas of justice""!

(Source: Official website)","Jan 21, 2022",27 min. per ep.,Unknown,"Anima,       Kamikaze Douga"
229,Tenkuu Senki Shurato Recaps,2,Finished Airing,Unknown,Unknown,"Action,Fantasy,",Special,0,#14432,#8230,6.14,592,"Recaps of the original show. Also known as ""Episode 32.5"" and ""Episode 39"".","Dec 7, 1989 to Jan 25, 1990",23 min. per ep.,Unknown,Tatsunoko Production
230,To Heart Omake,6,Finished Airing,Unknown,Unknown,"Comedy,",Special,0,#9204,#8231,6.14,"3,352","Six short ""Special Broadcasts"" (omake) were produced and aired after selected episodes. They lasted around five minutes and followed the general style of the main anime, although the characters are drawn as chibis.

(Source: Wikipedia)","Jul 9, 1999 to Dec 17, 1999",4 min. per ep.,Unknown,OLM
231,W: Wish,13,Finished Airing,Unknown,Unknown,"Drama,Romance,fe,",TV,13,#5118,#8232,6.14,"15,361","Based on a game by Princess Soft

The main character, Junna has a twin sister Senna. He is an ordinal student of an elite school. However, in the past, a traffic accident deprived him of his parents and his memory. Junna survived the accident, and he has lived only with his sister though he has been looked after by his relatives.

And present...
The life with Senna in the same high school is so pleasant that he can forget the severe past. Because he has been in the world where there is only Senna, his lives in this town, such as the beginning of a new life, new environments, and the meetings, are so refreshing.

However, he begins to recall the memories he lost in the accident. Though he enjoys happy and pleasant days, he is tossed by the past, the present, and the future. What is the truth hidden in his memory?

(Source: AniDB)","Oct 3, 2004 to Dec 26, 2004",12 min. per ep.,Fall 2004,"Trinet Entertainment,       Picture Magic"
232,Warau Hyouteki,1,Finished Airing,Unknown,Unknown,"Horror,Mystery,",OVA,4,#7859,#8233,6.14,"5,338","Yuzuru was an average teenager who had almost forgotten that he was betrothed to Azusa when he was only six! Now arriving to claim what she feels is rightfully hers, only Satomi (Yuzuru's current girlfriend) stands in her way... and with the mysterious and frightening powers that Azusa brings, Satomi won't stand in her way for long!

(Source: AniDB)","Mar 21, 1987",49 min.,Unknown,Pierrot
233,Yoiko,20,Finished Airing,School,Unknown,"Comedy,fe,Ecchi,",TV,2,#7919,#8234,6.14,"5,230","Her name is Esumi Fuuka. Standing tall at 163 cm with a slender bodyline, she must be a university undergraduate; however, in reality, she is only an elementary school student. With a body figure of an adult and the mentality of a small child, she creates many misunderstandings around her.","Nov 6, 1998 to Mar 26, 1999",12 min. per ep.,Fall 1998,Pierrot
234,Zoku Attacker You! Kin Medal e no Michi,52,Finished Airing,Team Sports,Unknown,"Romance,Sports,",TV,2,#12134,#8235,6.14,"1,208","Young and ambitious girls strive to do their very best to become NO.1 team in the sport world of volleyball. Outside the court, they face the problem of termination if they don’t win along with family, love and friendship dilemmas.",2008,23 min. per ep.,?,Knack Productions
235,Takarajima Movie,1,Finished Airing,Historical,Unknown,"Adventure,Drama,Mystery,Supernatural,",Movie,0,#12947,#8236,6.13,926,A 88-minute theatrical recut of the original Takarajima TV series.,"May 9, 1987",1 hr. 28 min.,Unknown,Tokyo Movie Shinsha
236,Teekyuu 5 Specials,2,Finished Airing,School,Shounen,"Comedy,Sports,",Special,0,#8336,#8237,6.13,"4,597",Unaired specials included in the Blu-ray and DVD release.,"Nov 27, 2015",2 min. per ep.,Unknown,Millepensee
237,Tezuka Osamu Monogatari: Boku wa Son Gokuu,1,Finished Airing,Unknown,Unknown,"Adventure,",Special,2,#13031,#8238,6.13,905,"A semi autobiography of Tezuka Osamu. 

Son-Gokuu is a monkey who was born from a stone and is endowed with magical powers. He gets carried away and goes on a rampage until at last Buddha confines him within Mt. Gogyo. Saved by Sanzohoshi, Son-Gokuu accompanies him on a journey to India. But on their way, monsters lie in wait for them.

(Source: BakaBT)","Aug 27, 1989",1 hr. 9 min.,Unknown,"None found, add some"
238,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,13,Finished Airing,Unknown,Unknown,"Comedy,Drama,Romance,Sci-Fi,",TV,5,#6634,#8239,6.13,"8,101","Naoki Kuzumi, a junior in high school, had lost his parents in an accident five years ago, and is living with his aunt, uncle, and cousin Matsuri. He always thought his life was ordinary, besides the fact that he can't remember what happened in his youth. One sunny day as he is taking a nap on a bench, a redheaded girl -- Mikoto -- literally falls on him from the sky. For some reason, she thinks he's her younger brother. Naoki's time period is a temporal shelter for those in the future, when many are suffering from an incurable disease. When she heard her younger brother Yuusuke had been taken to Naoki's time, Mikoto herself had gone back in time.

(Source: ANN)","Jun 30, 2004 to Sep 22, 2004",12 min. per ep.,Summer 2004,Radix
239,Uchuu no Senshi,6,Finished Airing,Unknown,Unknown,"Action,Sci-Fi,",OVA,12,#7452,#8240,6.13,"6,041","Johnny Rico is a high school student living in Buenos Aires, who doesn't know what to do with his future life. When his friend Carl and his love Carmen, whom he grew up with, join the Federal Military, he does too enlist in the hope to chase after his love into space. However, a war is brewing on the outer planets with a strange bug-like alien enemy and Johnny is thrust into conflict.

(Source: AniDB)","Oct 25, 1988 to Dec 17, 1988",25 min. per ep.,Unknown,Sunrise
240,Zen: Grogu to Makkuro Kurosuke,1,Finished Airing,Unknown,Unknown,"Action,Adventure,Sci-Fi,",ONA,16,#9090,#8241,6.13,"3,483","Zen: Grogu to Makkuro Kurosuke is a hand-drawn animated short by Studio Ghibli.

(Source: Disney+)","Nov 12, 2022",3 min.,Unknown,Studio Ghibli
241,Kenzen Robo Daimidaler,12,Finished Airing,Mecha,Seinen,"Action,Comedy,Ecchi,",TV,100,#2466,#8242,6.13,"68,626","Battles continue between ""Penguin Empire"", the mysterious life form which arrived on earth all of a sudden, and ""Beauty Salon Prince"", the secret anti-Penguin organization. In order to fight Penguin Empire's gigantic ""Penguin Robot"", Beauty Salon Prince has developed their ultimate weapon, ""Daimidaler"", and is now looking for the pilot. They choose Koichi Madanbashi, a hot-blooded high school boy who is mad about big boobs, because he is the factor of ""Hi-ERo particles"", the source of unknown energy.

(Source: Showgate)","Apr 5, 2014 to Jun 21, 2014",24 min. per ep.,Spring 2014,TNK
242,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,1,Finished Airing,Unknown,Unknown,"Comedy,Supernatural,Ecchi,",Special,0,#8730,#8243,6.13,"3,960","An unaired episode 13 of Kiitarou Shounen no Youkai Enikki included on the DVD/BD release. Kiitarou runs into typical ecchi manga tropes due to Lucky Eros albeit he doesn't feel ""lucky"" and tries to avoid everything happening between him and the female youkai.","Jan 27, 2017",4 min.,Unknown,Creators in Pack
243,Kita e.: Diamond Dust Drops Special,1,Finished Airing,Unknown,Unknown,"Drama,fe,",Special,0,#11614,#8244,6.13,"1,446",An OVA released with the boxset of Diamond Daydreams. Continues Kitano Suomi's story from the 7th episode. It also contains bloopers of the previous episodes.,"Aug 18, 2004",24 min.,Unknown,"None found, add some"
244,Koala Boy Kokki,26,Finished Airing,Unknown,Unknown,"Comedy,",TV,1,#12916,#8245,6.13,935,"Adventures of the Little Koala focused on the adventures of Roo Bear, and his family, who were Koalas, and his friends, Nick, Pamie (penguins), Floppy, Mimi (rabbits), Betty (koala), the bully Walter (kangaroo) and countless others. There was also an old character named Weather, who could forcast the weather, and his gliding friend Mingle, a young animal who was apparently an orphan. 

(Source: AniDB)","Apr 11, 1984 to Mar 28, 1985",25 min. per ep.,Spring 1984,Topcraft
245,Konohakaseki no Natsu,1,Finished Airing,Unknown,Unknown,"Drama,fe,",Movie,0,#15234,#8246,6.13,478,"One summer day, Rintarou accidentally breaks a Japanese maple leaf fossil treasured by his father. Feeling guilty, he cannot bring himself to tell his father. While at the riverbank looking for fossils, Rintarou meets a boy named Toshi, and their days of adventure begins.

The film was made by Touko Yatabe for her graduate project at Musashino Art University.","Jan 16, 2014",11 min.,Unknown,"None found, add some"
246,Kuroi Kikori to Shiroi Kikori,1,Finished Airing,Unknown,Unknown,"Fantasy,",Movie,0,#12945,#8247,6.13,925,"On a winter's night a bear, a fox and a squirrel seek refuge from the cold. They are drawn by the hearths in the homes of two woodcutters. One man treats them poorly, while the other welcomes them.

(Source: ANN)","Jul 1, 1956",16 min.,Unknown,"None found, add some"
247,Kyuukyoku Choujin R,1,Finished Airing,Unknown,Unknown,"Comedy,Sci-Fi,",OVA,3,#11242,#8248,6.13,"1,660","The plot featured R and the Camera Club going on a stamp tour throughout Japan, with the threat of their club being closed down unless they can collect all the stamps by 6:00 PM.

(Source: Wikipedia)","Oct 24, 1991",1 hr. 13 min.,Unknown,Studio Coa
248,Line Town,50,Finished Airing,Workplace,Kids,"Comedy,",TV,5,#12849,#8249,6.13,956,"Featuring characters from NHN's popular app such as Moon, Brown, Connie, James, Jessica, and Sally living  happily together in Line Town. ","Apr 3, 2013 to Mar 26, 2014",24 min. per ep.,Spring 2013,"None found, add some"
249,Little Charo,50,Finished Airing,Educational,Unknown,"fe,",TV,0,#14031,#8250,6.13,666,NHK's English education program featured the adventures of a puppy named Charo in New York.,"Apr 2, 2008 to Mar 25, 2009",5 min. per ep.,Spring 2008,Spooky graphic
250,Masou Gakuen HxH,12,Finished Airing,Unknown,Unknown,"Action,Comedy,Fantasy,Romance,Sci-Fi,Ecchi,",TV,718,#808,#8251,6.13,"282,785","Hida Kizuna possesses the HHG (Heart Hybrid Gear) ability, but it is not strong enough to make him particularly important. His older sister calls him to transfer to a strategic defense school, where many of the students (many of which are large-breasted girls) use their HHG abilities to fight invaders from another world while wearing extremely skimpy pilot outfits. Kizuna's fighting ability doesn't measure up, but his sister has another plan—apparently having erotic experiences with Kizuna will allow the girls to replenish their energy or power-up. It looks like his new school life is going to be full of embarrassment.

(Source: MangaHelpers)","Jul 6, 2016 to Sep 21, 2016",24 min. per ep.,Summer 2016,Production IMS
251,Memories Off 2nd,3,Finished Airing,Unknown,Unknown,"Drama,Romance,",OVA,1,#8764,#8252,6.13,"3,925","Shirakawa Hotaru, a girl who's in love with Inami Ken, finally confesses her love. From there on, they were happy couples, until one summer. Ken met a new friend, Tobise Tomoe, who is Hotaru's best friend. Tomoe seems to have her own charm. Ken, now have two paths to choose from; to be with Shirakawa Hotaru or Tobise Tomoe. Otherwise, he will lose them both. 

(Source: ANN)","Jan 22, 2003 to May 21, 2003",30 min. per ep.,Unknown,"Picture Magic,       Rikuentai"
252,Mutsugo to Ouma no Monogatari,6,Finished Airing,Unknown,Unknown,"Comedy,Sports,",ONA,4,#10167,#8253,6.13,"2,388",An anime collaboration between Osomatsu-san and the Japan Racing Association. ,"Oct 13, 2016 to Dec 8, 2016",2 min. per ep.,Unknown,Pierrot
253,Nanami-chan 2nd Series,16,Finished Airing,Unknown,Kids,"Comedy,",TV,1,#14088,#8254,6.13,650,"Michi and her family have just moved into the Happiness House, a huge tree with all sorts of little buildings and houses built on and inside of it. Upon exploring what is to be her new bedroom, Michi finds an odd nut-like object. Before long, a strange creature, Nanami-chan, hatches out of it. The two become fast friends. Together, Michi and Nanami-chan learn all kind of new things, and everyday they meet more eccentric residents of the Happiness House.

(Source: ANN)","Jun 17, 2005 to Dec 23, 2005",5 min. per ep.,Summer 2005,"None found, add some"
254,Nanatsu no Taizai: Ensa no Edinburgh,1,Finished Airing,Unknown,Unknown,"Action,Adventure,Fantasy,Supernatural,",ONA,114,#3818,#8255,6.13,"30,347","Tristan, the son of Meliodas and Elizabeth, inherits the power of the Goddess Clan and can heal people's wounds and injuries, but he often ends up hurting others due to his inability to control his Demon Clan power. To protect his family, Tristan heads to Edinburgh Castle and meets a host of new friends along the way.

(Source: Netflix)","Dec 20, 2022",52 min.,Unknown,"Marvy Jack,       Alfred Imageworks"
