,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,ezUmZGKhrUA,ITV News,Farmer who flipped car off his land found not guilty of criminal damage | ITV News,2022-02-04T23:08:11Z,25,"A County Durham farmer who used a tractor to flip a car off his driveway has been found not guilty of dangerous driving and criminal damage.

Robert Hooper, 57, was on trial at Durham Crown Court after he used his tractor to lift a Vauxhall Corsa and drop it on the road outside his property in Newbiggin-in-Teesdale last June.

Passenger Charlie Burns, 21, who had been visiting the area that day and had drunk up to seven bottles of lager, was knocked to the floor by the vehicle's lifting forks.

• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",13651303,120067,,,PT1M38S
1,9sw3fjLvNiU,ITV News,Vacationing with Vladimir Putin | ITV News,2017-08-05T17:42:57Z,25,"Russian President Vladimir Putin has showcased his action-packed summer holiday to Siberia in footage released on state television.

Hewas filmed spear fishing, hiking, swimming in a freezing lake, doing a spot more fishing, and driving boats and vehicles.

Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",10312673,95842,,,PT1M18S
2,r87RmlyB3ks,ITV News,ITV News witnesses fighting between Ukrainian and Russian troops closing in on Kyiv | ITV News,2022-02-25T23:41:46Z,25,"ITV News has seen gun battles between Russian fighters and Ukrainians in the suburbs of Kyiv as soldiers defend their homes against troops quickly closing in on the city.

Global Security Editor Rohit Kachroo witnessed Ukrainian soldiers taking cover next to a river in the Ukrainian capital amid the intense rattle of explosions and gunfire as the two sides faced-off over a bridge into Kyiv.

Read more: https://bit.ly/3JNMnhM

• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",8219686,78557,,,PT3M12S
3,2v1vrxbk9EE,ITV News,On the frontline with a Ukrainian artillery unit as it targets Russian forces | ITV News,2022-05-09T18:22:06Z,25,"Russian forces are being pounded in the east of Ukraine. 

ITV News Senior International Correspondent John Irvine and his team, Mike Field, Lutfi Abu-Aun, Martin Flynn and Andriy Glushko, were given exclusive access to a Ukrainian artillery unit on the frontline of the war, as it targets Russian forces near the Ukrainian city of Izyum.

Every ferocious bellow from the Ukrainian army howitzer was an attack on the Russians and an assault on the senses of the gun crew and those of us watching them work.

The muzzle flash, the roar, the earth shaking and the dust – all of it happened in a split second. Then, after a slick reload, the gun fired in anger once more.

We were with an artillery unit on the eastern front. These days you can’t get much closer to the war than this.

Street fights on this vast agricultural landscape are few and far between. Here the war has evolved into an artillery battle.
• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",7795266,60830,,,PT6M45S
4,NuuIoJGPjBA,ITV News,Banned practice of foot binding blighting China's oldest women | ITV News,2019-01-03T10:52:24Z,25,"Foot binding, the brutal tradition of breaking young girl's toes and reshaping the feet into a point, was stamped out in China over 60 years ago - but some of the counrty's oldest women still suffer today.

The practice dates back to the 10th century in China, when tiny feet were deemed a sign of beauty.

Those who did not have their feet bound were told they would never marry.

• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",6572377,68937,,,PT3M18S
5,p5XI_7JLzbs,ITV News,Ukraine President Zelenskiy dissolves Parliament after being sworn in | ITV News,2019-05-20T22:04:49Z,25,"Ukrainian TV star Volodymyr Zelenskiy has dissolved the country's parliament after being sworn in as the country's new president.

Ahead of the ceremony, Mr Zelenskiy gave out high-fives and took selfies along the way.

Mr Zelenskiy won 73% of the vote last month in a landslide victory that reflected Ukrainians' exhaustion with widespread corruption and the country's political elite.

• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",4993082,36975,,,PT2M30S
6,OiFNWkMGUL0,ITV News,Queen shows funny side in conversation with Sir David Attenborough for ITV documentary | ITV News,2018-04-10T21:53:21Z,25,"The conversation between the two nonagenarians, recorded for an ITV documentary, The Queen's Green Planet, reveals some real nuggets of information.

The Queen discusses climate change, Donald Trump, and even her own demise.

And we get a closer look than ever before at the Queen’s sense of humour.

• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",4399793,71246,,,PT2M46S
7,U_jGtv6hFOg,ITV News,Eyewitness report from inside Kharkiv as Ukrainian troops force Russian soldiers out | ITV News,2022-05-16T19:13:23Z,25,"As Ukrainian forces push the invading Russians out of Kharkiv, a special eyewitness report from inside the city on those who've been resisting so bravely.

On Monday, the region's governor said that Russian soldiers have been pushed back to their own border.

Our Correspondent Dan Rivers journeyed to Ukraine's second city with the soldiers who helped liberate it.

And he heard from the residents who defied the odds to defend their homeland.

• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",4165236,28727,,,PT4M53S
8,GFTis_M7Dt4,ITV News,How has Putin presented the Ukraine invasion to Russians and how have they reacted? | ITV News,2022-02-24T23:51:27Z,25,"By just before 9pm, Ukraine’s health minister said 57 people had been killed as a result of the invasion, with 169 more wounded.

Ukrainian cities and air bases have been hit with airstrikes and shelling, and the country lost control of the Chernobyl nuclear site.

But how has Russia presented the conflict to its citizens?

• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",3465141,22276,,,PT2M26S
9,UApYocS5ggM,ITV News,War in Europe: Special ITV News programme as Russia continues its assault on Ukraine,2022-02-26T09:40:55Z,24,"• Subscribe to ITV News on YouTube: http://bit.ly/2lOHmNj 
• Get breaking news and more stories at http://www.itv.com/news

Follow ITV News on Facebook: https://www.facebook.com/itvnews/ 
Follow ITV News on Twitter: https://twitter.com/itvnews 
Follow ITV News on Instagram: https://www.instagram.com/itvnews/",3412172,14775,,,PT2H29M42S
