,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,EQRZoxnnfbA,Voice of America,Coronavirus: El Salvador Declares State of Emergency in Prisons,2020-04-26T16:53:22Z,25,"Footage provided by El Salvador's Presidency show inmates at the Izalco prison lining up in tight lines during a security operation during the coronavirus pandemic, northwest of San Salvador, Saturday, April 25. 

Salvadoran President Nayib Bukele late on Friday ordered a 24-hour lockdown of prisons containing gang members, and said their leaders would be sent into solitary confinement after a sudden spike in homicides during the day.

Bukele said the “maximum emergency” lockdown would be enforced while police investigated some 22 homicides reported on Friday. 

Only a few years ago, El Salvador, which has long been plagued by powerful street gangs known as maras, had the highest homicide rate in the Americas.

El Salvador has imposed some of the strictest measures in the Americas to combat the spread of the coronavirus.

Riots have broken out at prisons all over the world including in Argentina, Cameroon, and Malawi as the global health crisis exaggerates.

Inmates are protesting hygiene conditions, lack of personal protection equipment and poor cell conditions, while some protested on the roof of prisons.

(Reuters/VOA)

» Subscribe to VOA News: https://bit.ly/3KIPysi
» Watch more VOA News video: https://www.youtube.com/c/VOANews

Voice of America (VOA) is the largest U.S. international broadcaster, providing news and information in more than 40 languages to an estimated weekly audience of 236.8 million people. VOA produces content for digital, television, and radio platforms. It is easily accessed via your mobile phone and on social media. It is also distributed by satellite, cable, FM and MW, and is carried on a network of approximately 3,000 affiliate stations. 

Since its creation in 1942, Voice of America has been committed to providing comprehensive coverage of the news and telling audiences the truth. Through World War II, the Cold War, the fight against global terrorism, and the struggle for freedom around the globe today, VOA exemplifies the principles of a free press.

Connect with VOA News:

» VISIT OUR WEBSITE: https://www.voanews.com/
» LIKE OUR FACEBOOK PAGE: https://www.facebook.com/voiceofamerica
» FOLLOW US ON INSTAGRAM: https://www.instagram.com/voanews/
» FOLLOW US ON TWITTER:  https://twitter.com/VOANews",31976622,63731,,4249,PT48S
1,rU4OqphQa6g,Voice of America,Sex Workers in Southern India Practice AIDS Prevention,2009-12-01T16:06:36Z,29,"""No condoms. No sex"" has become a mantra for around 4,500 sex workers operating near India's southern city of Bangalore.  With an estimated 2.5 million Indians infected with HIV, these prostitutes are on the frontline of India's battle against HIV and AIDS. Linda Blake reports from India's high tech capital, Bangalore.",27889766,21505,,860,PT3M52S
2,r5qZoT6bbJo,Voice of America,Putin and Xi make pancakes | VOANews,2018-09-11T19:51:31Z,25,"Russian President Vladimir Putin and Chinese President Xi Jinping did a spot of cooking Tuesday, on the sidelines of the Eastern Economic Forum in Vladivostok.
The two leaders made Russian pancakes, stuffed with black and red caviar, washed down with some Russian vodka.
The two toured a cultural expo following a day of meetings in the Far Eastern city.

» Subscribe to VOA News: https://bit.ly/3KIPysi
» Watch more VOA News video: https://www.youtube.com/c/VOANews

Voice of America (VOA) is the largest U.S. international broadcaster, providing news and information in more than 40 languages to an estimated weekly audience of 236.8 million people. VOA produces content for digital, television, and radio platforms. It is easily accessed via your mobile phone and on social media. It is also distributed by satellite, cable, FM and MW, and is carried on a network of approximately 3,000 affiliate stations. 

Since its creation in 1942, Voice of America has been committed to providing comprehensive coverage of the news and telling audiences the truth. Through World War II, the Cold War, the fight against global terrorism, and the struggle for freedom around the globe today, VOA exemplifies the principles of a free press.

Connect with VOA News:

» VISIT OUR WEBSITE: https://www.voanews.com/
» LIKE OUR FACEBOOK PAGE: https://www.facebook.com/voiceofamerica
» FOLLOW US ON INSTAGRAM: https://www.instagram.com/voanews/
» FOLLOW US ON TWITTER:  https://twitter.com/VOANews",20717890,152026,,18868,PT1M52S
3,T8G7gu_VSZI,Voice of America,Prince Harry’s life before engagement to Meghan Markle | VOANews,2018-05-16T14:53:49Z,25,"It's now just a few days until Britain's sixth-in-line to the throne, Prince Harry, ties the knot with his U.S. actress fiancée Meghan Markle. Once portrayed as a royal wild child, 33-year-old Harry shed the image after joining the army where he carried out two tours of duty in Afghanistan. Final preparations are now underway for the wedding, which will take place on May 19th at Windsor Castle just outside London.

» Subscribe to VOA News: https://bit.ly/3KIPysi
» Watch more VOA News video: https://www.youtube.com/c/VOANews

Voice of America (VOA) is the largest U.S. international broadcaster, providing news and information in more than 40 languages to an estimated weekly audience of 236.8 million people. VOA produces content for digital, television, and radio platforms. It is easily accessed via your mobile phone and on social media. It is also distributed by satellite, cable, FM and MW, and is carried on a network of approximately 3,000 affiliate stations. 

Since its creation in 1942, Voice of America has been committed to providing comprehensive coverage of the news and telling audiences the truth. Through World War II, the Cold War, the fight against global terrorism, and the struggle for freedom around the globe today, VOA exemplifies the principles of a free press.

Connect with VOA News:

» VISIT OUR WEBSITE: https://www.voanews.com/
» LIKE OUR FACEBOOK PAGE: https://www.facebook.com/voanews
» FOLLOW US ON INSTAGRAM: https://www.instagram.com/voanews/
» FOLLOW US ON TWITTER:  https://twitter.com/VOANews",17701996,100786,,6370,PT3M16S
4,4giffIRGClo,Voice of America,Kurdish Officials Refuse to Hand Over Suspected IS Militants to Iraq,2017-10-13T21:46:19Z,25,"About 1,000 Islamic State militants recently surrendered to Kurdish Peshmerga forces in southern Kirkuk, and Kurdish officials say they will not accept a request from the Iraqi government to hand over the militants. VOA's Dlshad Anwar reports from the region.
Originally published at - https://www.voanews.com/a/kurdish-officials-refuse-to-hand-over-suspected-is-militants-to-iraq/4069742.html",14190691,38675,,2479,PT1M4S
5,GuVJ8Rg-rGA,Voice of America,US President Trump and Japan's PM Abe Sit Down for Traditional Japanese Dinner | VOANews,2019-05-26T16:01:44Z,25,"U.S. President Donald Trump said he had ""a great day"" playing golf and attending a sumo tournament with Japanese Prime Minister Shinzo Abe on Sunday, May 26.

Before the leaders and their wives sat down for dinner at a hibachi restaurant, Trump told reporters that he always wanted to see sumo wrestling and that it was an ""incredible evening"".

Trump also said he hopes the ""President's Cup"" that he presented to the tournament's winner will be around ""for many hundreds of years"".

Abe said he believes the presentation was an ""unforgettable moment"" for the champion wrestler.

Trump also said the leaders had a productive day discussing trade, the military and other topics during their time together.",14037098,40930,,5130,PT1M47S
6,PTPw-XKfAi8,Voice of America,Coronavirus in Bangladesh: Dead Buried in Dhaka Graveyard,2020-04-06T20:37:20Z,25,"People, wearing protective suits, bury victims of the coronavirus and offer funeral prayers at a graveyard in Dhaka, Bangladesh, Monday, April 6.

Authorities in Bangladesh said on Monday that the death toll from coronavirus had risen to 13 and a total of 117 people had tested positive for the virus.

Bangladesh Prime Minister Sheikh Hasina, Sunday, announced a set of stimulus packages worth $8.5 billion to help the country's economy ride out the damage inflicted by the pandemic.

In a speech broadcast live from her office in Dhaka, Hasina said the money would be mostly provided as low-interest loans to hard-hit manufacturers and small and medium-sized enterprises.

Garment workers, who had first rushed to Dhaka to get back to work, were told on Sunday that their vacations had been extended and that they had to turn back.

Crowds broke army cordons to rush on to ferries that would take them back to their hometowns.

The country is now under a lockdown.

(AP)",13808504,35229,,1274,PT1M19S
7,RFf6P_Micm4,Voice of America,Russia's Putin and China's Xi Jinping learn to make Chinese dumplings | VOANews,2018-06-09T21:40:09Z,25,"VIDEO: Russia President Vladimir Putin tried his hand at cooking some local dishes with his Chinese counterpart Xi Jinping, Friday (June 8). Putin was in China for a weekend summit of the Chinese and Russian-led security bloc the Shanghai Cooperation Organization (SCO) in the port city of Qingdao.
👉 Russia and China are making steady progress in reshaping the current international order, worrying the United States and its regional allies. Concerns that Moscow and Beijing are actively trying to reshape the balance of power are not new and have been a focus of the new U.S. national security and defense strategies.
But while top military officials have repeatedly sounded the alarm about Russian and Chinese activities in other parts of the world, from Europe to Asia to Africa, there is a sense that not enough attention has been paid to what both countries have been able to do in South and Central America. https://www.voanews.com/a/us-wary-russia-china-south-central-america/4429832.html

» Subscribe to VOA News: https://bit.ly/3KIPysi
» Watch more VOA News video: https://www.youtube.com/c/VOANews

Voice of America (VOA) is the largest U.S. international broadcaster, providing news and information in more than 40 languages to an estimated weekly audience of 236.8 million people. VOA produces content for digital, television, and radio platforms. It is easily accessed via your mobile phone and on social media. It is also distributed by satellite, cable, FM and MW, and is carried on a network of approximately 3,000 affiliate stations. 

Since its creation in 1942, Voice of America has been committed to providing comprehensive coverage of the news and telling audiences the truth. Through World War II, the Cold War, the fight against global terrorism, and the struggle for freedom around the globe today, VOA exemplifies the principles of a free press.

Connect with VOA News:

» VISIT OUR WEBSITE: https://www.voanews.com/
» LIKE OUR FACEBOOK PAGE: https://www.facebook.com/voanews
» FOLLOW US ON INSTAGRAM: https://www.instagram.com/voanews/
» FOLLOW US ON TWITTER:  https://twitter.com/VOANews",12140055,66293,,4858,PT1M2S
8,d8i4l-9jATU,Voice of America,Thousands Rally Against Macron in Bangladesh,2020-11-02T16:35:37Z,25,"Thousands of Muslims marched through the streets of Bangladesh’s capital of Dhaka, Monday, November 2, in protest of French President Emmanuel Macron. 
————————— 
READ MORE: In Bangladesh at least 50,000 people took to the streets of the capital Dhaka Monday to protest French President Emmanuel Macron, who has defended criticism of Islam as a right of freedom of speech.  

The demonstrators demanded a boycott of French products and tried to march to the French embassy but were blocked by police.   

France is an important trading partner and a major aid provider for Bangladesh.   

Police estimated that about 50,000 people participated in the protest, but organizers said more than 100,000 people had gathered for the rally. 
————————— 
LINK: https://www.voanews.com/south-central-asia/least-50000-people-participate-anti-france-protest-bangladesh",8031811,61665,,1126,PT32S
9,Y4wLkSjXIKg,Voice of America,Michael Jackson's Death Ruled a Homicide,2009-08-31T16:04:01Z,24,"The Los Angeles County coroner says the death of pop star Michael Jackson was homicide primarily caused by two drugs: propofol, a powerful anesthetic, and Lorazepam, a sedative. VOA's Carol Pearson has more.",7448147,56012,,3024,PT2M24S
