,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,6ZRgVX8SYX4,The New York Times,"How the Las Vegas Gunman Planned a Massacre, in 7 Days of Video | NYT - Visual Investigations",2018-03-22T17:00:00Z,25,"Get an email as soon as our next Visual Investigation is published: https://nyti.ms/3xhj7dE

Using exclusive surveillance footage obtained from MGM Resorts, we pieced together the last days of Stephen Paddock, the Las Vegas gunman. He plays video poker, laughs with hotel staff and hauls bag after bag of weapons into his suite.

More from The New York Times Video: 
Subscribe: http://bit.ly/U8Ys7n
Watch all of our videos here: http://nytimes.com/video
Facebook: https://www.facebook.com/nytvideo
Twitter: https://twitter.com/nytvideo

----------

Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.",22250906,160949,,26956,PT6M30S
1,qBwtCf2X5jw,The New York Times,"I Was the Fastest Girl in America, Until I Joined Nike | NYT Opinion",2019-11-07T16:00:11Z,25,"Mary Cain’s male coaches were convinced she had to get “thinner, and thinner, and thinner.” Then her body started breaking down. 

At 17, Mary Cain was already a record-breaking phenom: the fastest girl in a generation, and the youngest American runner to turn professional. In 2013, she was signed by the best track team in the world, Nike’s Oregon Project, run by its star coach Alberto Salazar.

Then everything collapsed. Her fall was just as spectacular as her rise, and she shares that story for the first time in the Video Op-Ed above.

Instead of becoming a symbol of girls’ unlimited potential in sports, Cain became yet another standout young athlete who got beaten down by a win-at-all-costs culture. Girls like Cain become damaged goods and fade away. We rarely hear what happened to them. We move on.

The problem is so widespread it affected the only other female athlete featured in the last Nike video ad Cain appeared in, the figure skater Gracie Gold. When the ad came out in 2014, like Cain, Gold was a prodigy considered talented enough to win a gold medal at the next Olympics. And, like Cain, Gold got caught in a system where she was compelled to become thinner and thinner. She developed disordered eating to the point of imagining her own death.

“America loves a good child prodigy story, and business is ready and waiting to exploit that story, especially when it comes to girls,” said Lauren Fleshman, who ran for Nike until 2012. “When you have these kinds of good girls, girls who are good at following directions to the point of excelling, you’ll find a system that’s happy to take them. And it’s rife with abuse.”

We don’t typically hear from the casualties of these systems — the girls who tried to make their way in this system until their bodies broke down and they left the sport. It’s easy to focus on bright new stars, while forgetting about those who disappeared. We fetishize these athletes, but we don’t protect them. If they fail to pull off what we expect them to, we abandon them.

But Mary Cain’s story isn’t over. By speaking out, she’s making sure of that.

Read the story here: https://nyti.ms/34DgcNu
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.",18961433,582081,,34244,PT7M
2,3-wjmIFlnNo,The New York Times,What if He Falls? The Terrifying Reality Behind Filming “Free Solo” | Op-Docs,2018-11-02T23:00:00Z,25,"In 2017, when Alex Honnold made his stunning free-solo ascent of Yosemite’s El Capitan, he was taking an unimaginable risk: nearly three thousand feet of climbing without any ropes or safety equipment. But was the climb made even riskier by the filmmakers who accompanied him?

In “What if He Falls?” filmmakers Elizabeth Chai Vasarhelyi and Jimmy Chin take us inside the process of documenting Honnold’s quest for climbing glory — and the ethical calculus of filming a friend who could, with the slip of a finger, plummet to his death.

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.",16926977,222891,,19391,PT10M12S
3,Egq2qnnXSPY,The New York Times,The Nipple Artist | The New York Times,2014-06-02T21:50:33Z,25,"A tattoo parlor in Finksburg, Md., has become an unlikely destination for breast cancer survivors.

Subscribe on YouTube: http://bit.ly/U8Ys7n

After a breast cancer and a double mastectomy Caitlin Kiernan seeks out Vinnie Meyers who is a tattoo artist who specializes in nipple tattoos. 

Read the story here: http://nyti.ms/1mKELMe

---------------------------------------------------------------

Want more from The New York Times?

Watch more videos at: http://nytimes.com/video

Facebook: https://www.facebook.com/nytvideo

Twitter: https://twitter.com/nytvideo

Instagram: http://instagram.com/nytvideo

Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch. On YouTube.

The Nipple Artist | The New York Times
http://www.youtube.com/user/TheNewYorkTimes",16497810,24454,,1638,PT5M32S
4,rDs3o1uLEdU,The New York Times,Where Are All the Bob Ross Paintings? We Found Them.,2019-07-12T15:00:23Z,24,"Bob Ross painted more than 1,000 landscapes for his television show — so why are they so hard to find? Solving one of the internet’s favorite little mysteries. 

Read more about Bob Ross: https://nyti.ms/2xIsshb
Watched the video? Here are a few more details on The Times website. https://www.nytimes.com/2019/07/12/arts/bob-ross-paintings-mystery.html

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.",16081989,477649,,25542,PT10M50S
5,Hgp6ZH-by-E,The New York Times,The Atomic Bombing of Hiroshima | The Daily 360 | The New York Times,2017-08-07T21:10:23Z,25,"Through modeling and mapping technologies, witness from above what happened in Hiroshima, Japan on Aug. 6, 1945.

 By: Kaitlyn Mullin, Veda Shastri, Nicole Fineman, and Samantha Quick

Subscribe on YouTube: http://bit.ly/U8Ys7n

The first nuclear weapon to be dropped on humans was the ""Little Boy"" atomic bomb, dropped on Hiroshima, Japan during World War II. The destruction caused killed thousands of people, injured many more, and caused long-lasting effects such as cancer and birth defects.

---------------------------------------------------------------

Want more from The New York Times?

Watch more videos at: http://nytimes.com/video

Facebook: https://www.facebook.com/nytvideo

Twitter: https://twitter.com/nytvideo

Instagram: http://instagram.com/nytvideo

Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch. On YouTube.

The Atomic Bombing of Hiroshima | The Daily 360 | The New York Times
http://www.youtube.com/user/TheNewYorkTimes",14393769,128022,,9651,PT3M15S
6,vksEJR9EPQ8,The New York Times,How George Floyd Was Killed in Police Custody | Visual Investigations,2020-06-01T13:30:09Z,25,"Get an email as soon as our next Visual Investigation is published: https://nyti.ms/3xhj7dE

The Times has reconstructed the death of George Floyd on May 25. Security footage, witness videos and official documents show how a series of actions by officers turned fatal. (This video contains scenes of graphic violence.)

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.",14005594,208419,,61462,PT9M31S
7,wLVOnVsLXqw,The New York Times,Uncanny Lover: Building a Sex Robot | Robotica | The New York Times,2015-06-15T20:30:01Z,24,"Matt McMullen is developing a sex robot that uses technology to create the illusion of sentience. But is it enough to generate real emotions in its user?

Subscribe on YouTube: http://bit.ly/U8Ys7n


Read the story here: http://nyti.ms/1G86fmS

---------------------------------------------------------------

Want more from The New York Times?

Watch more videos at: http://nytimes.com/video

Facebook: https://www.facebook.com/nytvideo

Twitter: https://twitter.com/nytvideo

Instagram: http://instagram.com/nytvideo

Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch. On YouTube.

Uncanny Lover: Building a Sex Robot | Robotica | The New York Times
http://www.youtube.com/user/TheNewYorkTimes",11424231,16115,,4495,PT7M34S
8,frTNEoCHreE,The New York Times,World: The Inches That Matter | The New York Times,2010-04-20T19:26:49Z,25,"C. J. Chivers reports from Marja, Afghanistan, where Marines face stiff resistance from Taliban fighters, including a rarity, a trained marksman.

Related Article: http://nyti.ms/9FPV24

Subscribe to the Times Video newsletter for free and get a handpicked selection of the best videos from The New York Times every week: http://bit.ly/timesvideonewsletter

Subscribe on YouTube: http://bit.ly/U8Ys7n

Watch more videos at: http://nytimes.com/video

---------------------------------------------------------------

Want more from The New York Times?

Twitter: https://twitter.com/nytvideo

Facebook: https://www.facebook.com/nytimes

Google+: https://plus.google.com/+nytimes/

Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch. On YouTube.

World: The Inches That Matter - nytimes.com/video
http://www.youtube.com/user/TheNewYorkTimes",11233814,94085,,4355,PT5M33S
9,AUSJ6rqEWUY,The New York Times,Haunted by Columbine | Retro Report Documentary | The New York Times,2015-09-29T22:00:00Z,25,"The killing of 12 students and a teacher at Columbine High School in 1999 continues to shape how we view and understand school shootings today.

Grab the embed code for this video at Times Video:
http://nyti.ms/1PK273g

RELATED: Sean Graves was told he would never walk again after being shot during the attack at Columbine High School. This is what happened next. WATCH: http://nyti.ms/1FEJYDW

Produced by: RETROREPORT

Read the story here: http://nyti.ms/1JyY3NV

---------------------------------------------------------------

Subscribe to the Times Video newsletter for free and get a handpicked selection of the best videos from The New York Times every week: http://bit.ly/timesvideonewsletter
 
Subscribe on YouTube: http://bit.ly/U8Ys7n
 
Watch more videos at: http://nytimes.com/video
 
---------------------------------------------------------------
 
Want more from The New York Times?
 
Twitter: https://twitter.com/nytvideo
 
Instagram: http://instagram.com/nytvideo
 
Facebook: https://www.facebook.com/nytvideo
 
Google+: https://plus.google.com/+nytimes
 
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch. On YouTube.
 
Haunted by Columbine | Retro Report Documentary | The New York Times
http://www.youtube.com/user/TheNewYorkTimes",11100557,119074,,17820,PT12M21S
10,c6V_zUGVlTk,The New York Times,Key and Peele: Can You Be Too Nice at the Office? | The New York Times,2013-03-28T15:36:18Z,23,"To illustrate the work of Adam Grant and his theories on the benefits of helping others, we asked the comedy duo Keegan-Michael Key and Jordan Peele to demonstrate the art of workplace altruism.

Subscribe on YouTube: http://bit.ly/U8Ys7n

Key and Peele aka Jordan Peele and Keegan-Michael Key are one of the funniest comedy duos working in the business right now. Jordan Peele recently released the break-out hit Get Out. While Keegan-Michael Key is best known as Obama's Anger Translator and of course Substitute Teacher.

---------------------------------------------------------------

Want more from The New York Times?

Watch more videos at: http://nytimes.com/video

Facebook: https://www.facebook.com/nytvideo

Twitter: https://twitter.com/nytvideo

Instagram: http://instagram.com/nytvideo

Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch. On YouTube.

Key and Peele: Can You Be Too Nice at the Office? | The New York Times
http://www.youtube.com/user/TheNewYorkTimes",10875415,97607,,2366,PT2M51S
11,RO4MSOJqdtw,The New York Times,Where Is Kim Jong-un? How Experts Track North Korea’s Leader | NYT News,2020-04-26T17:00:18Z,25,"Rumors are swirling about Kim Jong-un’s location and health. These North Korea experts showed us how they collect information about his secretive regime.

Read the story here: https://nyti.ms/2YaHlqX
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.",10037215,80939,,10800,PT8M2S
