,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,NxFkEj7KPC0,Global News,"""Obama out"": President Barack Obama's hilarious final White House correspondents' dinner speech",2016-05-01T02:59:17Z,25,"As President Obama gets set to leave office, take a look back at one of his most memorable moments when he didn't hold back in his final speech at the White House correspondents' dinner firing barbs at himself, Donald Trump, Justin Trudeau, Hillary Clinton, Bernie Sanders and Ted Cruz.

For more info, please go to http://www.globalnews.ca
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt",56463289,545899,,75531,PT32M37S
1,OPatY665VXg,Global News,Russian soldier surrenders to Ukrainian drone outside Bakhmut,2023-05-11T20:14:51Z,25,"A Russian soldier who was fighting in the trenches outside Bakhmut surrendered to Ukrainian forces and was led to safety by a drone piloted by the 92nd Separate Mechanized Brigade.

Yurii Fedorenko, who commands the 92nd’s Achilles drone company, wrote on his Telegram channel that one Russian soldier signalled to a hovering surveillance drone that he wanted to surrender but that his comrades would kill him.

#GlobalNews #ukraine #bahkmut",44249344,1851316,,51241,PT1M
2,aQAauVu2sTg,Global News,Holiday artichoke dip goes terribly wrong on-air,2016-12-16T21:50:22Z,25,"Global News' Leslie Horton shared her favourite treat to make at Christmas -- but admitted her recipe for artichoke dip went ""terribly wrong,"" resulting in some hilarious reactions from her co-anchors Scott Fee and Jordan Witzel.

For more info, please go to https://globalnews.ca/news/3139313/artichoke-dip-that-burns-what-makes-a-video-go-viral/?fbclid=IwAR1Sn8bDHrEoy5m6HkC2jhdTRkziVt3LP_NWSqSGzMq16Y0uGJe2mvlRmRs
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt",19311934,201908,,16033,PT2M44S
3,LNDhIGR-83w,Global News,Beirut explosion: Video shows new angle of the massive blast,2020-08-08T01:18:00Z,25,"Warning: This video contains disturbing content. Discretion advised. 
The moment of the massive explosion that rocked the Lebanese capital Beirut, killing more than 137 people and injuring thousands, was captured in high definition by a shop owner who was recording when the blast hit.

Video shows smoke rising from Beirut's port with small sparks being seen in what is believed to be fireworks that were set off by the blaze. According to reports, fireworks were stored in the same warehouse where 2,750 tons of ammonium nitrate had previously been stored. After several seconds of recording, a massive explosion bursts outwards, which then moves outwards towards where the shop owner is, the resulting shockwave impacting multiple buildings in the process.

For more info, please go to https://globalnews.ca/news/7256905/beirut-explosion-map-canada-cities/
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews #Beirut #BeirutExplosion",10095760,62313,,6788,PT1M14S
4,oZH4n6DfcFw,Global News,President Barack Obama delivers stirring speech in Parliament,2016-06-29T23:26:13Z,25,"President Barack Obama spoke to Parliament following the North American Leaders' Summit. Obama spoke on wide range of topics including the close relationship with Canada, gay rights, equality for women, terrorism, and the economy.",7228668,50871,,8033,PT49M29S
5,kAIfU5RBBso,Global News,Donald Trump compilation: The 90 most shocking things he's said during election campaign,2016-11-05T12:00:02Z,25,"From calling Mexicans' rapists to ""locker room talk"" and ""such a nasty woman.""  Republican presidential candidate Donald Trump has said and done some outrageous things on the campaign trail. Here's the 90 most memorable. 

For more info, please go to http://www.globalnews.ca
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt",6918840,75390,,19750,PT10M49S
6,QzptHbxgVt0,Global News,Beirut explosion: Massive blast devastates city's port area,2020-08-04T19:16:04Z,25,"A massive explosion shook Lebanon’s capital of Beirut on Tuesday, devastating the city's port area, with the blast billowing smoke over the city.  Lebanon’s internal security chief Abbas Ibrahim said the blast happened in a section that housed highly-explosive materials. Crystal Goomansingh reports.

According to Reuters, at least 10 people have been found dead following the explosion. The Lebanese Red Cross said hundreds of people were also taken to hospitals for treatment, but many remain trapped in homes damaged by the explosion.

The deadly explosion comes at a time when Lebanon is experiencing its worst economic and financial crisis in decades.

It also comes amid rising tensions between Israel and the militant Hezbollah group along Lebanon’s southern border.

For more info, please go to http://www.globalnews.ca
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#Beirut explosion #Beirut #GlobalNews",6861511,35688,,4498,PT1M38S
7,Dpc56CPQeCU,Global News,Weather anchor surprised by spider,2017-08-01T19:59:44Z,25,"Meteorologist Mark Madgrya gets a surprise introduction to ""Charlotte"", the spider that's been hanging around the Global BC weather camera. It's not the first time the station has had a run-in with a spider, meteorologist Kristi Gordon famously had a run-in with a creepy crawly a few years back: http://globalnews.ca/news/671025/kristi-gordons-spider-blooper-goes-viral/
For more info, please go to http://www.globalnews.ca
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt",4881710,116333,,3325,PT40S
8,jWO2VRckVU4,Global News,The shocking truth about Hello Kitty,2014-08-29T21:07:08Z,25,"She may look like a friendly feline, but the fans of 'Hello Kitty' got a shock this week when her Japanese creator revealed the character is not actually a cat. The purr-plexing identity crisis sent the Twitterverse into a tizzy. Mike Le Couteur explains.

For more info, please go to http://www.globalnews.ca",3255492,46417,,8186,PT2M34S
9,SW-hulvbFK4,Global News,"Kobe Bryant death: Jimmy Fallon, Jimmy Kimmel, and Ellen DeGeneres deliver emotional tributes",2020-01-28T16:59:47Z,24,"On Jan. 27, talk show hosts and TV personalities including Jimmy Fallon, Jimmy Kimmel and Ellen DeGeneres made emotional tributes to Kobe Bryant following news of the NBA legend’s passing on Sunday afternoon in a helicopter accident.

For more info, please go to https://globalnews.ca/news/6464518/kobe-bryant-death-helicopter-crash/
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews #KobeBryant #KobeBryantDeath",2436154,34294,,697,PT2M18S
10,-Eh8eunMK-k,Global News,News Hour Plus: Kristi deals with a hater,2015-03-27T13:01:59Z,25,"Thu, Mar 26: On this edition of the News Hour Plus, the Global BC anchors discuss how to deal with hecklers after Kristi Gordon received a hurtful letter from an unhappy viewer. 

For more info, please go to http://www.globalnews.ca
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt",2334675,1980,,478,PT4M39S
11,4530KCYg9WQ,Global News,"Queen's Platinum Jubilee: Trooping the Colour parade, military pageant to Buckingham Palace | FULL",2022-06-02T12:30:06Z,25,"Queen Elizabeth II's annual 2nd birthday parade kicked off four days of Platinum Jubilee festivities on June 2, when more than 1,200 officers and soldiers of the 1st Battalion and the Irish Guards put on a display of military pageantry through the streets of London, U.K. 

They were joined by hundreds of army musicians and approximately 240 horses.

This livestream featured a variety of shots: Buckingham Palace forecourt, along the Mall, Horse Guards Parade (35:46) and the gun salute at Hyde Park (1:57:59) and a fly past.

2:04:36 Once the parade ended and the procession returned to the palace, the Royal Family made a balcony appearance, as they do every year.
 
The Queen is the first British monarch to celebrate 70 years of service and will be honoured for the work she’s done for the people of the United Kingdom, the Commonwealth and the Realms.

For more info, please go to https://globalnews.ca/news/8880564/queen-elizabeth-platinum-jubilee-plans-events-schedule/

Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews #QueenJubilee #PlatinumJubilee",1659843,9493,,1225,PT2H21M27S
12,Sqj2bm1VwF0,Global News,Caught on camera: Fort McMurray fire erupts behind Global News reporter,2016-05-03T23:49:27Z,25,"Featured in YouTube Rewind 2016 list of top trending videos in Canada. https://www.youtube.com/user/theyearinreviewCA

Global National reporter Reid Fiest was reporting live on camera in Fort McMurray, Alberta when the flames of a wildfire burning behind him quickly escalated. 

For more info, please go to http://www.globalnews.ca
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt",1610575,6236,,2255,PT56S
13,8-kDQmrKGGY,Global News,100 days in Ukraine: How Kharkiv took the world by surprise as a sentiment to Ukraine's resistance,2022-06-05T00:30:02Z,25,"On February 24, 2022, Russia shocked the world by launching a large-scale invasion of its European neighbour, Ukraine -- the most significant military aggression on the continent since World War II. 

Over the first 100 days of the war, many lives have been lost or forever changed. 

More than six million refugees have fled the country they call home. 

In response, over the past three months, Global News correspondents have criss-crossed the country, reporting from more than a dozen towns and cities, as well as neighbouring nations. 

Jeff Semple hosts this Global News special from the city of Kharkiv, which now stands as a testament to Ukrainian resilience -- that has taken Russia and the world by surprise.

For more info, please go to https://globalnews.ca/news/8878401/ukraine-russia-war-first-100-days/

Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews",1480135,11531,,1486,PT22M
14,BGTsyYQq0xs,Global News,How to tell the flu from a cold,2019-02-07T11:00:00Z,25,"It often begins with a tingle in your throat or a single sneeze, followed by a headache, drowsiness, a runny nose and nagging cough. It’s official, you’ve caught a virus.

The question is, have you been infected by the constantly mutating influenza virus, known as the flu? Or is it one of the 200 strains of the common cold virus?

For more info, please go to https://globalnews.ca/?p=4927819
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB

#GlobalNewsExplains #GlobalNewsOriginal #GlobalNews",1347935,16952,,1501,PT6M43S
15,aSsG04jpYXA,Global News,Afghanistan crisis: Desperate locals cling to side of US Air Force plane taking off from Kabul,2021-08-16T19:49:17Z,25,"Thousands of Afghans rushed onto the tarmac of Kabul’s international airport Monday, so desperate to escape the Taliban capture of their country that they clung onto an American military jet as it took off. At least seven people died from the chaos on the tarmac, U.S. officials said.
 
The crowds of people rushing the airport came as the Taliban enforced their rule over the wider capital after a lightning advance across the country that took just over a week to dethrone the country’s Western-backed government.
 
The U.S. military and other Western forces continued to organize evacuations.
 
The United Nations Security Council held a meeting on Monday to discuss the deteriorating situation in Afghanistan. Secretary-General Antonio Guterres called on countries to take Afghan refugees.
 
“We cannot and must not abandon the Afghan people,” Guterres said.

For more info, please go to https://globalnews.ca/news/8115234/kabul-afghanistan-taliban-takeover/

Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews",1254175,6901,,2520,PT2M18S
16,Colcp_UuVVc,Global News,Canadian Shield: Making armoured vehicles for Ukraine,2022-11-19T14:00:06Z,25,"When Russia invaded Ukraine, a little known Canadian manufacturer kicked its production line into high gear. 

The company is called Roshel, and it makes high-tech armoured personnel carriers. 

A hundred of them are now being used by Ukrainians, with hundreds more on the way. How do they do it? 

Mike Drolet got a rare look inside for The New Reality and found their secret weapon.

For more info, please go to https://globalnews.ca/news/9280476/canada-armoured-vehicles-ukraine/

Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews #ukrainewar",1202946,16990,,2079,PT10M34S
17,suOocJnrKLw,Global News,"UK drops COVID-19 restrictions, scraps mandatory face masks",2022-01-19T17:16:59Z,25,"Face masks will no longer be mandatory in public places and schools in England and COVID-19 passports will be dropped in large parts of the country starting next Thursday, British Prime Minister Boris Johnson announced in parliament on Wednesday.

Johnson told lawmakers that the restrictions were being eased because of the ""extraordinary booster campaign"" as well as because government scientists believed it was likely that the surge of Omicron infections “has now peaked nationally.""

“We will trust the judgment of the British people and no longer criminalize anyone who chooses not to wear one,” Johnson said on masks.

The government will no longer advise people to work from home and beginning next Thursday, mandatory COVID-19 passes will not be required to gain entry to large-scale events.

Londoners shared mixed views about the easing of restrictions. 

For more info, please go to https://globalnews.ca/news/8523142/uk-drops-covid-restrictions-omicron-peak/
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews #COVID",961042,17899,,6268,PT3M49S
18,wUk0QHsenaU,Global News,"Global National: March 28, 2020 | Canada says COVID-19 measures working while U.S. crisis deepens",2020-03-29T02:31:02Z,25,"Prime Minister Justin Trudeau is cracking down on cross-country travel by imposing new restrictions on domestic travel. As Abigail Bimman reports, while Trudeau said Canadians' efforts are helping to curb the spread, more still needs to be done. 

Meanwhile, Jennifer Johnson reports on the staggering statistics that reveal one person is dying every 17 minutes in New York, as the U.S. scrambles to source medical supplies to slow the spread of the pandemic.

Europe has passed two grim COVID-19 milestones, after the continent reported twenty thousand deaths linked to the virus, half of which occurred in Italy. As Redmond Shannon explains, while several countries have already imposed lockdowns, these measures are expected to become even more severe. 

The Bank of Canada dropped its key lending rate in response to the COVID-19 pandemic, leading to a nationwide drop in mortgage rates. As Robin Gill reports, the pandemic is forcing realtors to adapt to cooling sales in recently hot markets. 

As the world responds to the COVID-19 pandemic, people around the world are adjusting to the strict social distancing measures imposed, including self-isolation. Reggie Cecchini looks at how people are passing the time. 

For more info, please go to https://globalnews.ca/news/6745733/trudeau-coronavirus-update-march-28/
Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews #cdnpoli #COVID19 #Coronavirus",898567,3396,,1424,PT21M48S
