,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,YAxL4TB6pmQ,The Young Turks,Spent: Looking For Change (Documentary),2014-06-04T14:08:17Z,25,"Spent: Looking for Change is a film about everyday Americans without the financial options most of us take for granted and the movement giving them renewed hope. To find out more and take action, visit http://spentmovie.com/.

Turning to pawn shops, check cashing services, and using payday loans to meet basic financial needs can be costly for many of us, with $89 billion a year going to fees and interest* for using these types of alternative financial services.

It's time for change. New technology, new ideas and encouraging dialogue around this issue can help make managing money simple and more affordable.

American Express is presenting this documentary to help improve financial inclusion in the United States. Academy Award®-winning filmmaker Davis Guggenheim is the executive producer of the documentary which is narrated by Tyler Perry and directed by Derek Doneen.

*Source: CFSI, November 2013 Market Sizing Report
SUBSCRIBE to the AMEX Channel: http://bit.ly/AMEX_YouTube
Facebook: http://www.facebook.com/amexserve
Twitter: http://www.twitter.com/amexserve",12534529,17329,,2245,PT39M57S
1,gTFljCRnGN4,The Young Turks,You'll Never Flirt The Same After Watching This,2014-04-16T02:45:36Z,25,"""Does Flirting Actually Work?

Very much so. In fact, research says it's more effective than looking good.

Signaling availability and interest trumps attractiveness. Via How to Make Someone Fall in Love With You in 90 Minutes or Less:

Dr. Monica Moore, a psychologist at Webster University in St. Louis, has conducted research on the flirting techniques used in singles bars, shopping malls, and places young people go to meet each other. She concluded that it's not the most physically appealing people who get approached, but the ones who signal their availability and confidence through basic flirting techniques like eye contact and smiles. Just signaling your interest in someone gets you halfway there, whether you're a man or a woman.""* The Young Turks hosts Cenk Uygur and Ana Kasparian break it down.

*Read more here from Eric Baker / Time:
http://time.com/59786/how-to-flirt-backed-by-scientific-research/

**********

The Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET.

Young Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. Young person who rebels against authority or societal expectations. (American Heritage Dictionary)

The Young Turks (Winner - Best Political Podcast & Best Political News Site of 2009) were the first original talk show on Sirius satellite radio and the first live, daily webcast on the internet. But that is not the revolution.

We are a rare show that combines all of the news that people care about in one place. We are not afraid to talk about politics and entertainment and sports and pop culture. But that is not the revolution either.

The real revolution is in daring to be honest with people. We don't patronize our viewers or lie to them. We have real conversations and deliver the news honestly.

Download audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at http://www.tytnetwork.com/tytmembership. Your membership supports the day to day operations and is vital for our continued success and growth.

Join The Young Turks Network mailing list https://www.tytnetwork.com/secure/sign-up-free/

or Support The Young Turks by Subscribing http://www.youtube.com/user/theyoungturks?sub_confirmation=1

Like Us on Facebook: http://www.facebook.com/TheYoungTurks
Follow Us on Twitter: http://www.twitter.com/TheYoungTurks

Support TYT for FREE by doing your Amazon shopping through this link (bookmark it!) http://www.amazon.com/?tag=theyoungturks-20

Get your TYT Merch: http://shoptyt.com or http://theyoungturks.spreadshirt.com/",10180988,50806,,5444,PT8M6S
2,UfmFIEh2QjU,The Young Turks,5 Reasons Why Finland Is A Global Education Leader,2016-08-15T21:00:00Z,25,"Highly respected and capable teachers, virtually no standardized tests and a strong social safety next help explain why Finland consistently rates among the best public education systems in the world. Hasan Piker of Pop Crunch breaks it down. http://www.tytnetwork.com/join",2033698,46834,,11884,PT5M6S
3,9OmfFqEqi6M,The Young Turks,BOMBSHELL Lauren Boebert Report Exposes Serious Dirt Hidden In Her Past,2022-06-15T00:30:01Z,25,"The American Muckrakers PAC has just dropped an explosive press release about Lauren Boebert alleging that she once served as an unlicensed escort for a member of the Koch family, who she met Sen. Ted Cruz through, and even got two abortions during her career in sex work. While there’s obviously nothing wrong with sex work and being a sex worker, there is a huge problem with her hypocritical rhetoric surrounding abortions and sex work in general. Cenk Uygur and Ana Kasparian discuss on The Young Turks. Watch LIVE weekdays 6-8 pm ET. http://youtube.com/theyoungturks/live

Read more HERE:  
https://www.fireboebert.com/boebertabortions

""Read our Press Release on Lauren Boebert’s Escort Career and Abortion""

***

The largest online progressive news show in the world. Hosted by Cenk Uygur and Ana Kasparian. LIVE weekdays 6-8 pm ET. 

Help support our mission and get perks. Membership protects TYT's independence from corporate ownership and allows us to provide free live shows that speak truth to power for people around the world. See Perks: ▶ https://www.youtube.com/TheYoungTurks/join


SUBSCRIBE on YOUTUBE: ☞ http://www.youtube.com/subscription_center?add_user=theyoungturks
FACEBOOK: ☞ http://www.facebook.com/TheYoungTurks
TWITTER: ☞ http://www.twitter.com/TheYoungTurks
INSTAGRAM: ☞ http://www.instagram.com/TheYoungTurks
TWITCH: ☞ http://www.twitch.com/tyt

👕 Merch: http://shoptyt.com

❤ Donate: http://www.tyt.com/go

🔗 Website: https://www.tyt.com

📱App: http://www.tyt.com/app

📬 Newsletters: https://www.tyt.com/newsletters/


If you want to watch more videos from TYT, consider subscribing to other channels in our network:



The Damage Report ▶ https://www.youtube.com/thedamagereport

Indisputable with Dr. Rashad Richey ▶ https://www.youtube.com/indisputabletyt

Watchlist with Jayar Jackson ▶ https://www.youtube.com/watchlisttyt

TYT Sports ▶ https://www.youtube.com/tytsports

The Conversation ▶ https://www.youtube.com/tytconversation

Rebel HQ ▶ https://www.youtube.com/rebelhq

TYT Investigates ▶ https://www.youtube.com/channel/UCwNJt9PYyN1uyw2XhNIQMMA


#TYT #TheYoungTurks #BreakingNews

220614__TA01Boebert",1836702,44744,,17701,PT17M57S
4,IXyP-H80puQ,The Young Turks,Neil deGrasse Tyson SHUTS DOWN Ben Shapiro,2021-07-21T02:00:02Z,25,"Neil deGrasse Tyson went on Ben Shapiro's show and schooled him on transgender athletes. Ana Kasparian and Francesca Fiorentini discuss on The Young Turks. Watch LIVE weekdays 6-8 pm ET. http://youtube.com/tyt/live

Read more HERE:  https://slate.com/technology/2019/10/neil-degrasse-tyson-ben-shapiro-show-why.html

""On Sunday, Neil deGrasse Tyson will appear on an episode of The Ben Shapiro Show. According to a promo clip, they’ll be “talking about everything from physics to climate change to abortion to transgenderism,” Shapiro, the conservative firebrand who is known for antagonizing liberals, says. “We’ll get in all sorts of trouble.” Tyson sits in a chair across from him, nodding and bursting into a laugh at the end.""

Hosts: Ana Kasparian, Francesca Fiorentini

Cast: Ana Kasparian, Francesca Fiorentini

*** 

The largest online progressive news show in the world. Hosted by Cenk Uygur and Ana Kasparian. LIVE weekdays 6-8 pm ET. 

Help support our mission and get perks. Membership protects TYT's independence from corporate ownership and allows us to provide free live shows that speak truth to power for people around the world. See Perks: ▶ https://www.youtube.com/TheYoungTurks/join


SUBSCRIBE on YOUTUBE: ☞ http://www.youtube.com/subscription_center?add_user=theyoungturks
FACEBOOK: ☞ http://www.facebook.com/TheYoungTurks
TWITTER: ☞ http://www.twitter.com/TheYoungTurks
INSTAGRAM: ☞ http://www.instagram.com/TheYoungTurks
TWITCH: ☞ http://www.twitch.com/tyt

👕 Merch: http://shoptyt.com

❤ Donate: http://www.tyt.com/go

🔗 Website: https://www.tyt.com

📱App: http://www.tyt.com/app

📬 Newsletters: https://www.tyt.com/newsletters/


If you want to watch more videos from TYT, consider subscribing to other channels in our network:



The Damage Report ▶ https://www.youtube.com/thedamagereport

TYT Sports ▶ https://www.youtube.com/tytsports

The Conversation ▶ https://www.youtube.com/tytconversation

Rebel HQ ▶ https://www.youtube.com/rebelhq

TYT Investigates ▶ https://www.youtube.com/channel/UCwNJt9PYyN1uyw2XhNIQMMA


#TYT #TheYoungTurks #BreakingNews

210720__TA04_Neal_Degrasse_Ben_Shapiro",1588445,40915,,30460,PT13M26S
5,aD5aK9Npvf8,The Young Turks,Trump Voters LOSE IT Over Taxes,2019-02-06T01:30:01Z,25,"Trump supporters realized that Trump’s tax plan actually ended up screwing them. Cenk Uygur and Ana Kasparian, hosts of The Young Turks, break it down. More TYT: https://go.tyt.com/aD5aK9Npvf8

Read more here: https://www.rawstory.com/2019/02/trusted-trump-voters-seethe-realizing-theyre-getting-screwed-gops-tax-plan/

""Multiple supporters of President Donald Trump over the past couple of weeks have taken to Twitter to air their grievances about the president’s signature tax cut plan.

Even though the 2017 GOP tax cut is leading to spiking federal deficits thanks to its generous benefits to corporations, many middle-class Americans are winding up having to pay more because the bill eliminated multiple deductions used by middle-class families to lower their annual tax payments.

Among other things, the tax bill capped deductions for taxes paid to state and local governments, while massively increasing the amount of money you must donate to qualify for a charitable giving deduction.""


Hosts: Cenk Uygur, Ana Kasparian

Cast: Cenk Uygur, Ana Kasparian

***

The Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. http://tyt.com/live

Subscribe to The Young Turks on YouTube: http://youtube.com/subscription_center?add_user=theyoungturks

TYT on Facebook: http://facebook.com/theyoungturks
TYT on Twitter: http://twitter.com/theyoungturks
TYT on Instagram: http://instagram.com/theyoungturks

Merch: http://www.shoptyt.com

Donate to TYT
https://patreon.com/tytnetwork
http://tyt.com/donate

Download audio and video of the full two-hour show on-demand + the members-only postgame show by becoming a member at http://tyt.com/join/. Your membership supports the day to day operations and is vital for our continued success and growth.

Gift membership: http://tyt.com/gift

Producer, Senior Producer and Executive Producer membership: http://go.tyt.com/producer

Young Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations. (American Heritage Dictionary)

#TYT #TheYoungTurks #TYTnetwork",1233587,19128,,10146,PT10M20S
6,LudViKNidl4,The Young Turks,Capitol Rioters Snitch on Republican Congressional Allies,2021-10-26T03:00:13Z,25,"The January 6 Capitol Rioters just snitched on the Congresspeople who helped them plan. Cenk Uygur and Ana Kasparian discuss on The Young Turks. Watch LIVE weekdays 6-8 pm ET. http://youtube.com/theyoungturks/live

Read more HERE:  https://www.rollingstone.com/politics/politics-news/exclusive-jan-6-organizers-met-congress-white-house-1245289/amp/?__twitter_impression=true

""As the House investigation into the Jan. 6 attack heats up, some of the planners of the pro-Trump rallies that took place in Washington, D.C., have begun communicating with congressional investigators and sharing new information about what happened when the former president’s supporters stormed the U.S. Capitol. Two of these people have spoken to Rolling Stone extensively in recent weeks and detailed explosive allegations that multiple members of Congress were intimately involved in planning both Trump’s efforts to overturn his election loss and the Jan. 6 events that turned violent.""*

*** 

The largest online progressive news show in the world. Hosted by Cenk Uygur and Ana Kasparian. LIVE weekdays 6-8 pm ET. 

Help support our mission and get perks. Membership protects TYT's independence from corporate ownership and allows us to provide free live shows that speak truth to power for people around the world. See Perks: ▶ https://www.youtube.com/TheYoungTurks/join


SUBSCRIBE on YOUTUBE: ☞ http://www.youtube.com/subscription_center?add_user=theyoungturks
FACEBOOK: ☞ http://www.facebook.com/TheYoungTurks
TWITTER: ☞ http://www.twitter.com/TheYoungTurks
INSTAGRAM: ☞ http://www.instagram.com/TheYoungTurks
TWITCH: ☞ http://www.twitch.com/tyt

👕 Merch: http://shoptyt.com

❤ Donate: http://www.tyt.com/go

🔗 Website: https://www.tyt.com

📱App: http://www.tyt.com/app

📬 Newsletters: https://www.tyt.com/newsletters/


If you want to watch more videos from TYT, consider subscribing to other channels in our network:



The Damage Report ▶ https://www.youtube.com/thedamagereport

TYT Sports ▶ https://www.youtube.com/tytsports

The Conversation ▶ https://www.youtube.com/tytconversation

Rebel HQ ▶ https://www.youtube.com/rebelhq

TYT Investigates ▶ https://www.youtube.com/channel/UCwNJt9PYyN1uyw2XhNIQMMA


#TYT #TheYoungTurks #BreakingNews

211025__TB01_J6_Planners_GOP_Accomplices",1160383,29113,,7358,PT13M30S
7,tzeYYLvUHnk,The Young Turks,"Lauren Boebert Responds To Escorting Allegations, Threatens To Sue American Muckrakers PAC",2022-06-17T04:30:07Z,25,"Lauren Boebert has officially responded to allegations regarding her past as an unlicensed, paid escort. Cenk Uygur and Ana Kasparian discuss on The Young Turks. Watch LIVE weekdays 6-8 pm ET. http://youtube.com/theyoungturks/live

Read more HERE:  
https://www.rawstory.com/lauren-boebert-allegations/

""Republican Rep. Lauren Boebert of Colorado told Fox News on Wednesday she intended to take legal action against the political action committee widely credited with making Madison Cawthorn the youngest member of Congress to lose a primary.

Following Cawthorn's defeat in May, the American Muckrakers PAC announced they were targeting Boebert, who is also a first-term Republican.

On Tuesday, the PAC published salacious allegations about Boebert working through a ""sugar daddy"" website prior to her election to Congress.

The group said ""their team and volunteers have uncovered that Lauren Boebert was an unlicensed, paid escort and met clients through SugarDaddyMeet.com. Text messages show she was bankrupt at the time and looking for some 'side income' and called her work 'pay to play.' She was paid to 'escort' with wealthy men,"" the group alleged.""

***

The largest online progressive news show in the world. Hosted by Cenk Uygur and Ana Kasparian. LIVE weekdays 6-8 pm ET. 

Help support our mission and get perks. Membership protects TYT's independence from corporate ownership and allows us to provide free live shows that speak truth to power for people around the world. See Perks: ▶ https://www.youtube.com/TheYoungTurks/join


SUBSCRIBE on YOUTUBE: ☞ http://www.youtube.com/subscription_center?add_user=theyoungturks
FACEBOOK: ☞ http://www.facebook.com/TheYoungTurks
TWITTER: ☞ http://www.twitter.com/TheYoungTurks
INSTAGRAM: ☞ http://www.instagram.com/TheYoungTurks
TWITCH: ☞ http://www.twitch.com/tyt

👕 Merch: http://shoptyt.com

❤ Donate: http://www.tyt.com/go

🔗 Website: https://www.tyt.com

📱App: http://www.tyt.com/app

📬 Newsletters: https://www.tyt.com/newsletters/


If you want to watch more videos from TYT, consider subscribing to other channels in our network:



The Damage Report ▶ https://www.youtube.com/thedamagereport

Indisputable with Dr. Rashad Richey ▶ https://www.youtube.com/indisputabletyt

Watchlist with Jayar Jackson ▶ https://www.youtube.com/watchlisttyt

TYT Sports ▶ https://www.youtube.com/tytsports

The Conversation ▶ https://www.youtube.com/tytconversation

Rebel HQ ▶ https://www.youtube.com/rebelhq

TYT Investigates ▶ https://www.youtube.com/channel/UCwNJt9PYyN1uyw2XhNIQMMA


#TYT #TheYoungTurks #breakingnews 

220616__TB02Lauren",1111122,21404,,7187,PT11M6S
8,cq3S98_m5Fk,The Young Turks,"'Our Cancer Drug Is For Rich Westerners, Not Poor Indians'",2014-01-29T05:28:48Z,25,"""In 2005, the FDA granted approval for a promising new cancer-fighting drug called Nexavar. Bayer took it to market shortly thereafter, and it is currently an approved treatment for late-stage kidney and liver cancer.

That is, so long as you live in the developed world. In a recently published interview in Bloomberg Businessweek, Bayer CEO Marijn Dekkers said that his company's drug isn't for poor people.

""We did not develop this medicine for Indians...we developed it for western patients who can afford it,"" he said back in December. The quote is quickly making its way across Indian news outlets.

The comment was in response to a decision by an Indian patent court that granted a compulsory license to a local company to reproduce Bayer's drug.""* The Young Turks hosts Cenk Uygur and Ana Kasparian break it down.

*Read more here from Adam Peck / Think Progress: 
http://thinkprogress.org/health/2014/01/26/3205861/pharmaceutical-ceo-cancer-drug-westerners-afford/

Google Doesn't Want You To Google This http://bit.ly/1hMS1ht

Legendary Musician Pete Seeger Dead At 94 http://bit.ly/1b7vXcZ

If You Thought Republicans Were Sexist Hypocrites Before, Wait Till You See This http://bit.ly/1iaul7t

Sexist Email Lands Brigadier General In Trouble http://bit.ly/1e7fcod


**********

The Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET.

Young Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. Young person who rebels against authority or societal expectations. (American Heritage Dictionary)

The Young Turks (Winner - Best Political Podcast & Best Political News Site of 2009) were the first original talk show on Sirius satellite radio and the first live, daily webcast on the internet. But that is not the revolution.

We are a rare show that combines all of the news that people care about in one place. We are not afraid to talk about politics and entertainment and sports and pop culture. But that is not the revolution either.

The real revolution is in daring to be honest with people. We don't patronize our viewers or lie to them. We have real conversations and deliver the news honestly.

Download audio and video of the full two hour show on-demand + the members-only post game show by becoming a member at http://www.tytnetwork.com/member-options/. Your membership supports the day to day operations and is vital for our continued success and growth.

Join The Young Turks Network mailing list http://www.tytnetwork.com/member-options/register-subscriber/

or Support The Young Turks by Subscribing http://www.youtube.com/user/theyoungturks

Like Us on Facebook: http://www.facebook.com/TheYoungTurks
Follow Us on Twitter: http://www.twitter.com/TheYoungTurks

Support TYT for FREE by doing your Amazon shopping through this link (bookmark it!) http://www.amazon.com/?tag=theyoungturks-20

Buy TYT Merch: http://theyoungturks.spreadshirt.com/",1090102,19914,,8050,PT6M19S
9,UfQWXq4-O5k,The Young Turks,Kayleigh McEnany Praises Biden And ROASTS Trump,2020-11-01T00:45:01Z,25,"This is proof that Kayleigh McEnany will say anything to be relevant. Ana Kasparian and Cenk Uygur discuss on The Young Turks. Keep Hope (and TYT) Alive: http://tyt.com/go

Read more HERE:
https://www.mediaite.com/election-2020/kayleigh-mcenany-now-slams-biden-as-radical-socialist-but-cnn-found-she-once-praised-him-as-a-man-of-the-people/

Hosts: Ana Kasparian, Cenk Uygur

Cast: Ana Kasparian, Cenk Uygur

*** 

The largest online progressive news show in the world. Hosted by Cenk Uygur and Ana Kasparian. LIVE weekdays 6-8 pm ET. 

Help support our mission and get perks. Membership protects TYT's independence from corporate ownership and allows us to provide free live shows that speak truth to power for people around the world. See Perks: ▶ https://www.youtube.com/TheYoungTurks/join 


SUBSCRIBE on YOUTUBE: ☞ http://www.youtube.com/subscription_center?add_user=theyoungturks
FACEBOOK: ☞ http://www.facebook.com/TheYoungTurks
TWITTER: ☞ http://www.twitter.com/TheYoungTurks
INSTAGRAM: ☞ http://www.instagram.com/TheYoungTurks
TWITCH: ☞ http://www.twitch.com/tyt

👕 Merch: http://shoptyt.com

❤ Donate: http://www.tyt.com/go

🔗 Website: https://www.tyt.com

📱App: http://www.tyt.com/app

📬 Newsletters: https://www.tyt.com/newsletters/

If you want to watch more videos from TYT, consider subscribing to other channels in our network:

The Damage Report ▶ https://www.youtube.com/thedamagereport
TYT Sports ▶ https://www.youtube.com/tytsports
The Conversation ▶ https://www.youtube.com/tytconversation
Rebel HQ ▶ https://www.youtube.com/rebelhq
TYT Investigates ▶ https://www.youtube.com/channel/UCwNJt9PYyN1uyw2XhNIQMMA

#TYT #TheYoungTurks #BreakingNews",1080387,25925,,5931,PT6M3S
