,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,eYhwUYyN--w,AFP News Agency,Burkina Faso foreign minister collapses in Turkey,2013-05-09T19:40:28Z,25,"Visiting Burkina Faso Foreign Minister Djibrill Bassole collapsed and fell off a platform on Thursday during a live press conference in Ankara with his Turkish counterpart Ahmet Davutoglu. Bassole wobbled and fell to the floor, knocking down a stand in front of him, while Davutoglu was responding to a journalist's question.",15460892,117022,,5824,PT37S
1,7v3R9vqnWpU,AFP News Agency,Pakistan's girl cadets dream of taking power | AFP,2017-12-31T03:42:25Z,27,"At a revolutionary cadet school in Pakistan, young girl pupils dream of becoming military chief, once a mission impossible for girls in a patriarchal country where the powerful army has a severe problem with gender equity.",12709629,62750,,107,PT1M1S
2,ARKIrmZnBBs,AFP News Agency,Feathers fly over Thailand's lucrative cockfighting pits,2015-11-01T07:14:50Z,25,"Despite complaints from animal rights groups the age-old Thai pastime of cockfighting is big business in Bangkok, where hundreds and sometimes thousands of dollars are up for grabs for owners and gamblers alike.",9094510,32247,,9,PT2M18S
3,OB70lgeFCTk,AFP News Agency,Myanmar says majority of 700 migrants found on boat are Bangladeshi  | AFP,2015-06-04T18:59:47Z,25,"Keep up-to-date with the latest news, subscribe here: http://bit.ly/AFP-subscribe

Myanmar officials said most of the 700 migrants found adrift on a boat in its waters a week ago identified themselves as Bangladeshi, after they were driven to a camp near the border.

Follow AFP English on Facebook:
https://www.facebook.com/AFPnewsenglish

Latest news on AFP English Twitter:
https://twitter.com/AFP",8098018,23504,,545,PT46S
4,TxNprnas7i8,AFP News Agency,Bush dodges flying shoes,2008-12-16T15:34:57Z,25,"The Iraqi journalist who caused a furore when he hurled his shoes at visiting US President George W. Bush ""detested America"" and had been plotting such an attack for months, colleagues said on Monday. Muntazer al-Zaidi, 28, was being hailed as a hero by some after his action against the US president.  Bush laughed off the incident.",7994632,146671,,,PT40S
5,ZiFVkBXHwZE,AFP News Agency,Nepal's mass animal slaughter begins despite outcry | AFP,2019-12-03T19:08:16Z,25,"What is thought to be the world's biggest animal sacrifice swings into action in a remote area of Nepal despite efforts from activists who have long called for the festival - held every five years - to be stopped.

Subscribe to AFP and activate your notifications to get the latest news 🔔
http://www.youtube.com/channel/UC86dbj-lbDks_hZ5gRKL49Q/?sub_confirmation=1",3929672,9028,,2402,PT1M30S
6,zA9wYfBsALc,AFP News Agency,Migingo Island: a rocky marriage between Uganda and Kenya,2018-10-22T01:06:36Z,25,"The densely populated island of Migingo, on Lake Victoria, is barely a quarter of a hectare large, its residents crammed into a hodge-podge of corrugated-iron homes. There's little else but a few bars, brothels and a tiny port. Nevertheless for over a decade Migingo has been a source of tension between Uganda and Kenya, who have been unable to decide to whom it really belongs.",3307909,9458,,691,PT2M26S
7,teBNAyYboPI,AFP News Agency,"Pregnant at 15, the teenage mothers of Romania",2016-05-04T01:14:05Z,25,"Romania is home to the highest rate of teenage pregnancies in Europe. Fifteen percent of children in Romania are born to teenage mothers, many of whom are forced to drop out of school. Campaigners are calling on the government to introduce sex education in schools, saying it would not just reduce the number of unwanted pregnancies, but also protect the girls against sexually transmitted diseases.",3231618,19190,,6,PT2M19S
8,U9RZ3zUV51o,AFP News Agency,Cannes: 'Sybil' cast help Virginie Efira with her shoes,2019-05-24T18:45:39Z,25,"Belgian actress Virginie Efira ends up sitting on Cannes's famous red carpet steps as her shoe straps came repeatedly undone during the premiere ""Sybil,"" the last film in the running for the Palme d'Or.",3018475,6480,,121,PT49S
9,mWadDYvxbks,AFP News Agency,Dog fights illegal but still popular in Pakistan,2013-03-18T14:15:27Z,25,Dog fighting is banned in Pakistan but thousands still indulge their bloody passion as their hounds bite and tear their way to victory -- or to death. Duration: 02:22.,2969023,18208,,1260,PT2M23S
