,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,8S36xS-jFSM,E! News,"Shaquille O'Neal Shoots His Shot With ""Daily Pop"" Guest Host Rocsi | Daily Pop | E! News",2019-09-12T18:59:01Z,24,"The basketball legend partners with JCPenney to create a fashion-forward line of suits for big & tall men. Plus, watch Shaq flirt with his friend Rocsi!

Watch “Daily Pop” Weekdays at 8am PT | 11am ET.

#ShaquilleONeal #ENews #DailyPop #RocsiDiaz

Subscribe: http://bit.ly/enewssub

Subscribe to Daily Pop The PODCAST: http://linktr.ee/dailypop

About Daily Pop:
Come for the Hollywood headlines, stay for the hot takes and juicy gossip. Our hosts discuss, dissect, and debate the biggest pop culture topics of the day. New uploads every weekday!

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download the E! News App: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Shaquille O'Neal Shoots His Shot With ""Daily Pop"" Guest Host Rocsi | Daily Pop | E! News
http://www.youtube.com/user/enews",6376670,54282,,5201,PT5M16S
1,j8Iub-Xkkr4,E! News,Will Smith SLAPS Chris Rock at Oscars 2022 | E! News,2022-03-28T05:20:03Z,24,"Chris Rock gets burnt for an Oscars 2022 roast! Watch King Richard star Will Smith's viral response to the joke made about his wife, Jada Pinkett Smith.

#WillSmith #ChrisRock #Oscars #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Will Smith SLAPS Chris Rock at Oscars 2022 | E! News
http://www.youtube.com/user/enews",4364065,37038,,9056,PT1M43S
2,22VIBMTzDBU,E! News,Kendall Jenner Confuses Fans With How She Cuts Cucumber | E! News,2022-05-12T20:36:21Z,24,"Kendall Jenner can fix her own healthy snack by oddly cutting up a cucumber on Hulu's The Kardashians, and the internet has lots to say.

Full Story: https://www.eonline.com/news/1330715/the-internet-has-thoughts-about-kendall-jenner-cutting-a-cucumber-on-the-kardashians

#KendallJenner #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Kendall Jenner Confuses Fans With How She Cuts Cucumber | E! News
http://www.youtube.com/user/enews",3261873,25028,,2828,PT1M46S
3,yXAdSNRetQw,E! News,Naya Rivera's Cause of Death Revealed | E! News,2020-07-14T23:55:52Z,24,"After the ""Glee"" actress' body was recovered from Lake Piru days after being missing, a completed autopsy confirms the cause of death.

Full Story: https://www.eonline.com/news/1170450/naya-rivera-s-cause-of-death-revealed

#NayaRivera #ENews #CelebrityNews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews 

Naya Rivera's Cause of Death Revealed | E! News
http://www.youtube.com/user/enews",3042219,39156,,6277,PT1M24S
4,IwCSCyiW1N0,E! News,Prince William & Kate Middleton's Titles Change After Queen's Death | E! News,2022-09-08T23:57:33Z,24,"Following Queen Elizabeth II's death and King Charles III's ascension, Prince William and his wife are given new titles in addition to Duke and Duchess of Cambridge.

Full Story: https://www.eonline.com/news/1345417/prince-william-kate-middletons-titles-officially-change-after-queen-elizabeth-iis-death

#PrinceWilliam #KateMiddleton #QueenElizabeth #ENews 

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Prince William & Kate Middleton's Titles Change After Queen's Death | E! News
http://www.youtube.com/user/enews",1809043,13850,,1996,PT1M44S
5,EKjcO08S0-0,E! News,Prince William's Heartbreaking Message to Queen Elizabeth II | E! News,2022-09-10T18:49:46Z,24,"The Prince of Wales, formerly known as the Duke of Cambridge, mourns the loss of Her Majesty Queen Elizabeth II. See his and Kate Middleton's tribute to the late queen.

Full Story: http://www.eonline.com/news/1345420/prince-william-pens-heartbreaking-message-to-grannie-queen-elizabeth-ii-after-her-death

#PrinceWilliam #KateMiddleton #RoyalFamily #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Prince William's Heartbreaking Message to Queen Elizabeth II | E! News
http://www.youtube.com/user/enews",1696724,15343,,807,PT2M3S
6,N6rqqx9eCr0,E! News,The Silent Twins - Official Trailer,2022-07-14T14:08:54Z,24,"Based on the real-life lives of June and Jennifer Gibbons, identical twins who became known as ""the silent twins"" because of their refusal to communicate with anyone other than each other. Watch ""The Silent Twins"" coming to theaters September 22, 2022.

#TheSilentTwins #ENews 

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

The Silent Twins - Official Trailer
http://www.youtube.com/user/enews",1150459,23609,,867,PT1M58S
7,dQPEh1XI8IA,E! News,Austin Butler Makes RARE Comment on Vanessa Hudgens Breakup | E! News,2022-05-25T20:23:14Z,24,"Elvis star Austin Butler makes a rare comment on his 2020 split from ex Vanessa Hudgens during an interview with GQ Hype. Take a look!

Full Story: https://www.eonline.com/news/1332284/austin-butler-makes-rare-comment-on-vanessa-hudgens-breakup-2-years-after-split

#AustinButler #VanessaHudgens #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Austin Butler Makes RARE Comment on Vanessa Hudgens Breakup | E! News
http://www.youtube.com/user/enews",1113775,9243,,664,PT1M39S
8,02V9zqG6OqM,E! News,Downton Abbey: A New Era - Official Trailer,2021-11-15T18:34:20Z,24,"The Crawley family and Downton staff receive a royal visit from the King and Queen of Great Britain. Watch the ""Downton Abbey"" saga continue in theaters March 18, 2022.

#DowntonAbbey #ENews  

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Downton Abbey: A New Era - Official Trailer
http://www.youtube.com/user/enews",1086796,18519,,900,PT1M15S
9,odsHDpY0Kkw,E! News,Spencer Official Teaser Trailer - Starring Kristen Stewart,2021-08-26T16:20:43Z,24,"Kristen Stewart stars as Princess Diana in the epic royal drama, Spencer. During her Christmas holidays with the royal family at the Sandringham estate in Norfolk, England, Diana decides to leave her marriage to Prince Charles. Only in theatres November 5.

#KristenStewart #ENews #CelebrityNews #PrinceCharles #PrincessDiana

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Spencer Official Teaser Trailer - Starring Kristen Stewart
http://www.youtube.com/user/enews",994038,16728,,1519,PT1M10S
10,ztm71mIr0EA,E! News,Obi-Wan Kenobi - Official Trailer Starring Ewan McGregor,2022-03-09T19:31:07Z,24,"The Force is back in a new Star Wars limited series called ""Obi-Wan-Kenobi."" Ewan McGregor reprises his role as the iconic Jedi knight 17 years after his last appearance in ""Star Wars Episode III: Revenge of the Sith."" 
Watch the new series on Disney+ on May 25, 2022.

#EwanMcGregor #StarWars #OfficialTrailer #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Obi-Wan Kenobi - Official Trailer Starring Ewan McGregor
http://www.youtube.com/user/enews",963603,15604,,1468,PT1M48S
11,JsmYHLfVpF8,E! News,Kate Moss' FULL TESTIMONY at Johnny Depp vs. Amber Heard Trial | E! News,2022-05-25T17:22:00Z,24,"Kate Moss denies being thrown down the stairs by ex-BF Johnny Depp which was an allegation Amber Heard made earlier in her testimony. Watch Kate's full testimony!

Full Story: https://www.eonline.com/news/1332280/kate-moss-denies-ex-johnny-depp-pushed-her-down-stairs-in-court-testimony

#KateMoss #JohnnyDepp #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Kate Moss' FULL TESTIMONY at Johnny Depp vs. Amber Heard Trial | E! News
http://www.youtube.com/user/enews",877991,10373,,1290,PT3M31S
12,4E9h-XbClds,E! News,Elon Musk Weighs In on Johnny Depp vs. Amber Heard Trial | E! News,2022-05-28T23:20:39Z,24,"Elon Musk breaks his silence about ex-GF Amber Heard and Johnny Depp as their defamation trial concludes. See the Tesla CEO's revealing tweet!

Full Story: https://www.eonline.com/news/1332717/elon-musk-shares-opinion-about-amber-heard-and-johnny-depp-before-defamation-trial-verdict

#ElonMusk #JohnnyDepp #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Elon Musk Weighs In on Johnny Depp vs. Amber Heard Trial | E! News
http://www.youtube.com/user/enews",872580,2309,,1427,PT2M12S
13,DgMYPokVCb8,E! News,"Leonardo DiCaprio on ""What's Eating Gilbert Grape"": Rewind | E! News",2020-03-04T13:59:48Z,24,"The iconic film turns 26! Check out these throwback interviews from Leonardo DiCaprio, Johnny Depp and Juliette Lewis in 1993!

#LeonardoDiCaprio #ENews #CelebrityNews #Rewind #JohnnyDepp #JulietteLewis

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download the E! News App: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews 

Leonardo DiCaprio on ""What's Eating Gilbert Grape"": Rewind | E! News
http://www.youtube.com/user/enews",865389,24154,,1028,PT5M8S
14,UxavheYIgMs,E! News,Met Gala 2022: Live From E! Stream FULL Livestream | E! News,2022-05-03T01:24:57Z,24,"Met Gala co-chairs Regina King, Blake Lively, Ryan Reynolds and Lin-Manuel Miranda and A-list stars are paired with elite fashion designers for In America: An Anthology of Fashion theme. See the stars come together in New York City for one of fashion's most anticipated nights. Take a look! 

#metgala #metgala2022 #livestream #enews 

Subscribe: http://bit.ly/enewssub 

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Met Gala 2022: Live From E! Stream FULL Livestream | E! News
https://youtu.be/UxavheYIgMs

http://www.youtube.com/user/enews",862363,10062,,650,PT2H11M27S
15,W_o7qeiZzoQ,E! News,Best of Glambot: 2023 Oscars | E! News,2023-03-13T15:00:27Z,24,"Ariana DeBose, Salma Hayek, Sofia Carson, Halle Bailey, Janelle Monae, Angela Bassett, Cara Delevingne, Eva Longoria and more take over GLAMBOT at Oscars 2023.  Watch!  Presented by Mercedes.

#Oscars2023 #Glambot #ArianaDeBose #SalmaHayek #SofiaCarson #HalleBailey #JanelleMonae #AngelaBassett #CaraDelevingne #EvaLongoria #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Best of Glambot: 2023 Oscars | E! News
http://www.youtube.com/user/enew",853822,9065,,585,PT4M58S
16,BB7VrDT-Foc,E! News,MMA Fighter Victoria Lee Dead at 18 | E! News,2023-01-09T22:39:19Z,24,"Victoria Lee, a mixed martial arts fighter and rising star in the sport, has died at the age of 18, according to her sister. Read her heartbreaking tribute to the athlete.

Full Story: https://www.eonline.com/news/1360661/mma-fighter-victoria-lee-dead-at-18?source=youtube&medium=enews

#VictoriaLee #MMA #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

MMA Fighter Victoria Lee Dead at 18 | E! News
http://www.youtube.com/user/enews",846604,943,,501,PT1M26S
17,_fZXEMNG8Zg,E! News,The Fallout - Official Trailer Starring Jenna Ortega & Maddie Ziegler,2022-01-18T17:14:21Z,24,"High schooler Vada (Jenna Ortega) begins to reinvent herself, while re-evaluating her relationships with her family, friends and her view of the world. Streaming January 27 on HBO Max.

#JennaOrtega #MaddieZiegler #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

The Fallout - Official Trailer Starring Jenna Ortega & Maddie Ziegler
http://www.youtube.com/user/enews",824958,11166,,251,PT2M39S
18,SUroEWa0LYU,E! News,"That '90s Show Trailer: See Eric, Kelso and Jackie's Reunion | E! News",2022-12-22T21:14:47Z,24,"The trailer for Netflix's That '90s Show has us feeling all right. It reunites Eric, Jackie, Kelso and the whole gang. Take a look.

Full Story: https://www.eonline.com/news/1359239/that-90s-show-trailer-reunites-eric-kelso-jackie-and-the-whole-gang?source=youtube&medium=enews

#That70sShow #MilaKunis #AshtonKutcher #TopherGrace #ENews

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

That '90s Show Trailer: See Eric, Kelso and Jackie's Reunion | E! News
http://www.youtube.com/user/enews",823906,6636,,1424,PT1M45S
19,rKG8ic19RsE,E! News,"Blair's Maid Dorota Reads Your ""Gossip Girl"" Tweets | E! News",2019-07-26T14:00:08Z,24,"Good morning Upper East Siders! Spotted: Zuzanna Szadkowski is reading your gossip-filled tweets. Take a look!

#DorotaKishlovsky #ENews #CelebrityNews #ZuzannaSzadkowski

Subscribe: http://bit.ly/enewssub

About E! News:
The E! News team brings you the latest breaking entertainment, fashion and Pop Culture news. Featuring exclusive segments, celebrity highlights, trend reports and more, the E! News channel is the only destination Pop Culture fans need to stay in the know.

Connect with E! News:
Visit the E! News WEBSITE: http://eonli.ne/enews
Like E! News on FACEBOOK: https://www.facebook.com/enews/
Check out E! News on INSTAGRAM: https://www.instagram.com/enews/
Follow E! News on TWITTER: https://twitter.com/enews

Blair's Maid Dorota Reads Your ""Gossip Girl"" Tweets | E! News
http://www.youtube.com/user/enews",812185,48011,,1149,PT2M47S
