,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,6wm-NtMkqz8,Washington Post,"Watch the full, on-camera shouting match between Trump, Pelosi and Schumer | The Washington Post",2018-12-11T19:50:10Z,25,"House Minority Leader Nancy Pelosi (D-Calif.) and Senate Minority Leader Charles E. Schumer (D-N.Y.) clashed Dec. 11 with President Trump over border security, during a meeting in the Oval Office. 

Looking for more? Get the most popular and interesting stories of the day, from politics to opinions to world news, in your inbox, every day. Sign up for free: http://wapo.st/postmostnewsletter

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/

#washingtonpost #2018moments #politics",26277418,199736,,133161,PT10M31S
1,vlxmiFF85yU,Washington Post,Trump's most awkward moments of 2018 | The Washington Post,2018-12-19T20:40:49Z,25,"Subscribe to The Washington Post on YouTube: http://bit.ly/2qiJ4dy

President Trump's second year in office included some confusing and awkward moments. Here's a look back at the on-camera blunders he had in 2018. 

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/

#washingtonpost #politicalmoments",19087210,178964,,20059,PT3M33S
2,9kbFfGrGm_Y,Washington Post,We tried Amazon Key. The strangers it let in our door wasn't the worst part.,2017-12-07T15:08:04Z,25,"The Post's Geoffrey A. Fowler tests Amazon Key, a new service that allows packages to be delivered right inside your door by allowing Amazon deliverers to open your door with a digital key. Read the story: http://wapo.st/2BZBnvN. Subscribe to The Washington Post on YouTube: http://bit.ly/2qiJ4dy

Follow us:

Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/

#washingtonpost #amazonkey #techreview",13464361,142178,,17139,PT3M47S
3,2yCMy4xpF6U,Washington Post,Trump's most awkward moments of 2017 | The Washington Post,2017-12-28T15:26:59Z,25,"President Trump had quite a few head-scratching moments, gaffes and blunders in the last year. Here's a look back at the most memorable ones. 

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/

Subscribe to The Washington Post on YouTube: http://bit.ly/2qiJ4dy

#washingtonpost #politicalmoments",8444979,80366,,8874,PT2M54S
4,AzgiqnpJRGo,Washington Post,The brutality of war on Ukraine’s front lines,2022-03-31T11:12:55Z,25,"Russia announced on March 29 it would scale back its assault on Kyiv. But in the village of Moshchun, just 20 miles north of the capital, the battle raged on. Read more: https://wapo.st/3wPdnKs. Subscribe to The Washington Post on YouTube: https://wapo.st/2QOdcqK

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/",7798421,66490,,8296,PT6M32S
5,3vuT8ki9yM4,Washington Post,Ricky Gervais roasts Hollywood at the 2020 Golden Globes | The Washington Post,2020-01-06T17:10:32Z,24,"Actor and comedian Ricky Gervais joked about Jeffrey Epstein, Felicity Huffman and more at the 2020 Golden Globes on Jan. 5. Read more: https://wapo.st/2QvjCgZ. Subscribe to The Washington Post on YouTube: https://wapo.st/2QOdcqK

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/

#WashingtonPost #RickyGervais #GoldenGlobes2020",6647897,141884,,12307,PT3M11S
6,5soPVu_OxYA,Washington Post,The do's and don'ts of holiday travel during the coronavirus pandemic | Washington Post Travel,2020-10-27T13:35:10Z,25,"Three experts from Johns Hopkins University's epidemiology department weigh in on best practices for those who plan to travel this holiday season. The CDC recommends against traveling for Thanksgiving this year. Read more: https://wapo.st/31MNXwW. Subscribe to The Washington Post on YouTube: https://wapo.st/2QOdcqK

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/

#WashingtonPostTravel #TravelNews #HolidayTravel",6424632,15467,,9653,PT4M59S
7,IuPABtlr-rM,Washington Post,5 awkward moments at the Facebook hearing,2018-04-11T01:38:23Z,25,"There were some awkward pauses and a few laughs when Facebook CEO Mark Zuckerberg testified before 44 senators in a hearing on data privacy. Subscribe to The Washington Post on YouTube: http://bit.ly/2qiJ4dy

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/",5744053,51875,,5971,PT3M18S
8,pEBYU1aGXMA,Washington Post,"Reporter asks Putin why his political opponents are ‘dead, in prison, or poisoned’",2021-06-16T18:15:18Z,25,"After President Biden's first face-to-face meeting as president with Russian President Vladimir Putin, ABC News reporter Rachel Scott pushed Putin for an answer as to why his political opponents are “dead, in prison, or poisoned” during a June 16 summit in Geneva. Read more: https://wapo.st/3q2LM3c. Subscribe to The Washington Post on YouTube: https://wapo.st/2QOdcqK

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/",5516310,46376,,17015,PT5M
9,8CUA6a4rFLc,Washington Post,10 times George H.W. Bush's humor brought laughter to his loved ones in mourning,2018-12-06T22:32:07Z,25,"Amid tears, loved ones delivering eulogies at George H.W. Bush's memorial services remembered the times the former president made them laugh. Subscribe to The Washington Post on YouTube: http://bit.ly/2qiJ4dy

Follow us:
Twitter: https://twitter.com/washingtonpost
Instagram: https://www.instagram.com/washingtonpost/
Facebook: https://www.facebook.com/washingtonpost/",5269992,33186,,2457,PT3M46S
