,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit
69,月を見ていた,月を見ていた,https://open.spotify.com/album/1vRP9NcPzsS14TroLaywor,Kenshi Yonezu,75,2023-06-26,https://open.spotify.com/track/5xoar7MhzRUVqJvGpAtxfP,252340,False
70,Japanese-Pop-Music,1826,https://open.spotify.com/album/1XOBo9HVq0AmSBXwPYCPSV,KANKAKU PIERO,4,2018-07-28,https://open.spotify.com/track/2K0GKf4JKmrnL7Jgp1PwD5,243746,False
71,Soranji,Soranji,https://open.spotify.com/album/62yXiiuhWiIwgurRnXC16V,Mrs. GREEN APPLE,73,2022-10-18,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,341443,False
72,SINGALONG,SINGALONG,https://open.spotify.com/album/3JNs3x0qz2A03nVcxDQp0j,Ryokuoushoku Shakai,25,2020-04-22,https://open.spotify.com/track/0lthQSfPEP9uFdnOh7svL2,80186,False
73,第ゼロ感,コリンズ,https://open.spotify.com/album/2WaRUGRx1I5uRs0hrMEFYk,10-FEET,73,2022-12-14,https://open.spotify.com/track/6zjk7Qbwb9DZ4ykUUoqknh,286000,False
74,夜撫でるメノウ - Cover,Yuwa J-Pop Cover Vol.2,https://open.spotify.com/album/05vNCTGqVUE5SmtpGMH4Oh,Yuwa,25,2021-10-17,https://open.spotify.com/track/1RibC9rDdUs2kJHv2ylAtz,258532,False
75,残響散歌,残響散歌,https://open.spotify.com/album/1gfSftIuafqkGu28ely5z6,Aimer,79,2021-12-06,https://open.spotify.com/track/7v8wKvNQQIxkugCFFjrkaO,184893,False
76,J-POP,table,https://open.spotify.com/album/6F9N9bYidFxT5UymGe5qZd,Half-Life,22,2010-11-24,https://open.spotify.com/track/7Dkkkq0yXmZSGTrunVPYrL,269920,False
77,斜陽,斜陽,https://open.spotify.com/album/4FGNOtaosV0RFQZohUbGHj,ヨルシカ,74,2023-05-08,https://open.spotify.com/track/2U6mFmBDjaAu6oCCDRpRet,200186,False
78,834.194,834.194,https://open.spotify.com/album/5pLmzFu2ienSbr1SxBJvwB,sakanaction,31,2019-06-19,https://open.spotify.com/track/1YXaeVEk9RtWW2WFlCOctn,431000,False
79,きらり,Kirari Remixes (Asia Edition),https://open.spotify.com/album/2OXwORzPU4tm1Skiv6l9KT,Fujii Kaze,76,2022-01-14,https://open.spotify.com/track/51oc6MEsXTpnPn6GOw5VuP,231882,False
80,PARADOX,PHOENIX,https://open.spotify.com/album/5bu8eCFlWHHdNvfMusITLe,EXILE,26,2021-12-23,https://open.spotify.com/track/3AhDaM06ghR9CANEOWKJgL,227253,False
81,I'm a mess,告白,https://open.spotify.com/album/4iwt5zps0wDrMuo6wQ95AJ,MY FIRST STORY,72,2021-07-14,https://open.spotify.com/track/6c5GqVWU3yFDgPkgBB0MGg,249480,False
82,Escape,Escape,https://open.spotify.com/album/7iZqNLOolDEbvA1j5zQwO7,Hemenway,36,2012-05-23,https://open.spotify.com/track/19jDGiuezpLTUAy90xnByO,217586,False
83,地球儀,地球儀,https://open.spotify.com/album/2FoCAlugem3yJk6lFxXP0W,Kenshi Yonezu,69,2023-07-17,https://open.spotify.com/track/6x7SB38tuekpu4xpH9OIPY,273437,False
84,流線,DocumentaLy,https://open.spotify.com/album/27S5Z17E6ZJNNuPoKddhGb,sakanaction,29,2011-09-28,https://open.spotify.com/track/4uHhoqWxjgtCO0eCeVtWct,366141,False
85,LONGINESS REMIX,LONGINESS REMIX,https://open.spotify.com/album/5Cy4fWRnIWDXVL8NulfBlm,SugLawd Familiar,71,2022-12-16,https://open.spotify.com/track/4WV6zSmQVMmgSAaY9M5bVE,254310,False
